#chrom	start	end	size	num_data	min	max	mean	median	sum
chr19	13339877	13341023	1146	1146	0.00	82.00	7.49	1.00	8581.00
chr6	151773624	151773721	97	97	0.00	1.00	0.30	0.00	29.00
chr14	24686065	24686429	364	364	22.00	1309.00	925.40	977.00	336847.00
chr12	57178636	57178800	164	164	0.00	7.00	3.90	6.00	639.00
chr19	13337665	13337737	72	72	0.00	3.00	1.58	3.00	114.00
chr1	153642646	153642706	60	60	17.00	69.00	41.92	42.00	2515.00
chr7	158243836	158244365	529	529	0.00	0.00	0.00	0.00	0.00
chr1	182808477	182808591	114	114	0.00	12.00	6.11	12.00	696.00
chr11	70407472	70407745	273	273	0.00	0.00	0.00	0.00	0.00
chr17	77223847	77224037	190	190	0.00	0.00	0.00	0.00	0.00
chr8	121457307	121457378	71	71	0.00	22.00	4.34	0.00	308.00
chr7	101148640	101148738	98	98	0.00	0.00	0.00	0.00	0.00
chr1	234195282	234195479	197	197	0.00	0.00	0.00	0.00	0.00
chr10	116894789	116895609	820	820	0.00	0.00	0.00	0.00	0.00
chr5	43700220	43700339	119	119	50.00	142.00	81.04	65.00	9644.00
chr14	104381402	104381526	124	124	278.00	1939.00	1237.77	1329.00	153484.00
chr2	183622418	183622552	134	134	132.00	321.00	237.84	246.00	31871.00
chr7	157637593	157637734	141	141	0.00	0.00	0.00	0.00	0.00
chr7	100240745	100240949	204	204	37.00	485.00	317.33	345.00	64735.00
chr9	68272817	68273041	224	224	0.00	1.00	0.45	0.00	100.00
chr1	54502282	54502391	109	109	692.00	1009.00	821.06	812.00	89495.00
chr12	56119904	56120045	141	141	868.00	1612.00	1304.87	1393.00	183986.00
chr1	204624352	204624481	129	129	0.00	6.00	4.00	6.00	516.00
chr8	48401552	48401786	234	234	0.00	0.00	0.00	0.00	0.00
chr12	130973967	130974226	259	259	0.00	0.00	0.00	0.00	0.00
chr10	51565182	51565296	114	114	0.00	36.00	8.78	0.00	1001.00
chr1	161127406	161127483	77	77	325.00	507.00	418.60	399.00	32232.00
chr6	33407495	33407947	452	452	0.00	14.00	0.31	0.00	140.00
chr12	96414862	96414915	53	53	0.00	34.00	11.51	1.00	610.00
chr6	166265710	166267024	1314	1314	0.00	0.00	0.00	0.00	0.00
chr2	201681828	201681964	136	136	26.00	100.00	63.62	61.00	8653.00
chr14	90178862	90179024	162	162	0.00	3.00	1.83	3.00	297.00
chr12	112847209	112847378	169	169	0.00	66.00	24.65	15.00	4166.00
chr3	150964599	150964917	318	318	0.00	8.00	2.52	0.00	800.00
chr11	118886518	118886649	131	131	6.00	4338.00	2157.24	2358.00	282598.00
chr17	40963672	40963815	143	143	112.00	188.00	148.89	143.00	21291.00
chr18	3277250	3277412	162	162	882.00	1417.00	1170.89	1219.50	189684.00
chr5	10250408	10250557	149	149	0.00	97.00	49.80	64.00	7420.00
chr12	46636982	46637097	115	115	0.00	0.00	0.00	0.00	0.00
chr3	139102139	139102277	138	138	0.00	44.00	25.79	15.00	3559.00
chr9	140791269	140791603	334	334	0.00	8.00	2.40	0.00	800.00
chr19	8386191	8386263	72	72	6.00	189.00	58.47	38.00	4210.00
chr12	41337796	41337972	176	176	107.00	283.00	176.79	170.50	31115.00
chr17	41151878	41152197	319	319	0.00	3274.00	1330.76	1816.00	424513.00
chr8	1566660	1566775	115	115	0.00	0.00	0.00	0.00	0.00
chr14	39530968	39531075	107	107	2.00	43.00	14.36	11.00	1536.00
chr14	50053002	50053106	104	104	17.00	1897.00	407.03	110.00	42331.00
chr16	50353797	50353941	144	144	98.00	269.00	195.34	184.00	28129.00
chr16	46711226	46711363	137	137	0.00	142.00	60.57	77.00	8298.00
chr1	26231154	26231229	75	75	350.00	1578.00	887.32	927.00	66549.00
chr6	36944974	36945026	52	52	771.00	1023.00	940.25	957.00	48893.00
chr6	31807319	31807520	201	201	54.00	1050.00	552.00	622.00	110952.00
chr9	88190155	88190390	235	235	22.00	285.00	107.25	114.00	25204.00
chr17	8283113	8283254	141	141	2962.00	4380.00	3692.40	3647.00	520628.00
chr1	176145045	176145143	98	98	0.00	44.00	26.69	28.00	2616.00
chr19	51164998	51165939	941	941	48.00	461.00	238.50	223.00	224428.00
chr1	117957334	117957453	119	119	26.00	105.00	51.71	52.00	6153.00
chr7	70963377	70963706	329	329	0.00	0.00	0.00	0.00	0.00
chr1	162470702	162470894	192	192	0.00	51.00	24.74	24.00	4751.00
chr8	10325951	10326780	829	829	0.00	10.00	1.21	0.00	1000.00
chr3	136047599	136047699	100	100	121.00	213.00	190.94	202.00	19094.00
chr6	27342972	27343027	55	55	6.00	6.00	6.00	6.00	330.00
chr14	24587263	24587364	101	101	77.00	154.00	111.98	110.00	11310.00
chr12	69981284	69981396	112	112	77.00	151.00	106.58	109.00	11937.00
chr6	44214830	44215056	226	226	0.00	569.00	123.25	34.00	27854.00
chr18	77733338	77733903	565	565	0.00	904.00	439.12	589.00	248103.00
chr8	1332671	1332837	166	166	0.00	0.00	0.00	0.00	0.00
chr7	140406362	140406444	82	82	0.00	1128.00	522.85	516.50	42874.00
chr7	54825187	54825287	100	100	97.00	376.00	315.25	348.00	31525.00
chr4	83996449	83996942	493	493	2.00	638.00	366.02	368.00	180449.00
chr5	74046403	74046492	89	89	22.00	56.00	35.89	41.00	3194.00
chr1	62166605	62166697	92	92	89.00	315.00	177.63	176.00	16342.00
chr6	133135686	133135752	66	66	9.00	616.00	222.50	130.00	14685.00
chr6	30688117	30688340	223	223	0.00	654.00	333.49	404.00	74369.00
chr1	205737285	205737743	458	458	20.00	243.00	104.05	104.00	47654.00
chr16	19516202	19516414	212	212	121.00	572.00	304.24	190.00	64498.00
chr2	55461254	55461340	86	86	3893.00	5106.00	4408.37	4247.50	379120.00
chr12	45108414	45108524	110	110	0.00	536.00	341.70	418.00	37587.00
chr8	1337494	1337699	205	205	0.00	0.00	0.00	0.00	0.00
chr15	82821159	82821339	180	180	17.00	3333.00	1401.58	1425.00	252284.00
chr6	75950016	75950101	85	85	1409.00	2285.00	1970.60	2108.00	167501.00
chr11	133786960	133787104	144	144	0.00	0.00	0.00	0.00	0.00
chr17	37006056	37006467	411	411	0.00	2632.00	445.21	33.00	182982.00
chr15	83205502	83205682	180	180	17.00	3393.00	1430.28	1461.00	257450.00
chr12	2741650	2742001	351	351	0.00	0.00	0.00	0.00	0.00
chr8	82598486	82598555	69	69	0.00	27.00	13.29	0.00	917.00
chr11	61327706	61327983	277	277	0.00	0.00	0.00	0.00	0.00
chr12	32866142	32866305	163	163	33.00	111.00	61.96	58.00	10099.00
chr1	54506428	54506513	85	85	191.00	1052.00	900.71	946.00	76560.00
chr14	68162346	68162467	121	121	0.00	202.00	112.55	111.00	13618.00
chr5	81572167	81572337	170	170	0.00	4778.00	2298.59	2443.50	390761.00
chr12	69980049	69980124	75	75	25.00	79.00	51.20	43.00	3840.00
chr13	42742814	42742954	140	140	0.00	0.00	0.00	0.00	0.00
chr1	54678173	54678331	158	158	150.00	254.00	199.85	197.50	31576.00
chr22	48230646	48231072	426	426	0.00	30.00	7.03	0.00	2995.00
chr10	105156054	105156261	207	207	0.00	405.00	62.89	0.00	13019.00
chr22	48197018	48197232	214	214	0.00	0.00	0.00	0.00	0.00
chr9	140899136	140899908	772	772	0.00	18.00	3.11	0.00	2400.00
chr5	85915169	85915316	147	147	6.00	5144.00	4543.46	4617.00	667889.00
chr2	1872090	1872390	300	300	0.00	0.00	0.00	0.00	0.00
chr19	41052157	41052922	765	765	0.00	8.00	1.96	0.00	1497.00
chr3	186501323	186501791	468	468	0.00	80.00	2.36	0.00	1105.00
chr7	713588	713686	98	98	0.00	1.00	0.32	0.00	31.00
chr6	33243573	33243660	87	87	3489.00	4754.00	4108.00	4056.00	357396.00
chr4	146025537	146025667	130	130	0.00	34.00	26.10	34.00	3393.00
chr4	144464349	144464810	461	461	0.00	108.00	23.70	0.00	10924.00
chr13	29233271	29233324	53	53	55.00	252.00	164.62	209.00	8725.00
chr18	10530766	10530834	68	68	11.00	79.00	49.69	52.00	3379.00
chr2	141027810	141027915	105	105	6.00	74.00	25.48	12.00	2675.00
chr15	77344726	77344810	84	84	588.00	829.00	705.51	714.00	59263.00
chr5	56469893	56470038	145	145	0.00	52.00	11.70	5.00	1697.00
chr18	56825836	56826060	224	224	7.00	1076.00	557.36	609.00	124848.00
chr16	46696894	46697074	180	180	105.00	417.00	236.17	217.00	42510.00
chr10	116734087	116734144	57	57	19.00	56.00	31.07	19.00	1771.00
chr1	153964540	153964768	228	228	11.00	2877.00	436.94	17.00	99622.00
chr18	35039659	35039939	280	280	0.00	0.00	0.00	0.00	0.00
chr16	15179495	15179555	60	60	25.00	63.00	33.62	25.00	2017.00
chr17	7760002	7760161	159	159	78.00	941.00	595.17	685.00	94632.00
chr6	55364033	55364097	64	64	7.00	56.00	34.48	32.00	2207.00
chr1	94972093	94972198	105	105	8.00	53.00	28.81	23.00	3025.00
chr8	1246664	1248453	1789	1789	0.00	0.00	0.00	0.00	0.00
chr9	95005497	95005593	96	96	113.00	207.00	163.84	158.00	15729.00
chr7	158071358	158071545	187	187	0.00	0.00	0.00	0.00	0.00
chr5	81573511	81573671	160	160	128.00	4637.00	2009.22	1897.00	321475.00
chr12	6979428	6980098	670	670	15.00	4142.00	2319.61	2495.00	1554140.00
chr11	61303993	61304727	734	734	0.00	2.00	0.27	0.00	198.00
chr16	84733622	84733717	95	95	8.00	60.00	32.62	28.00	3099.00
chr3	36366843	36366990	147	147	0.00	0.00	0.00	0.00	0.00
chr12	124841468	124843196	1728	1728	0.00	29.00	3.85	0.00	6657.00
chr3	107938256	107938419	163	163	8.00	95.00	53.33	58.00	8692.00
chr17	77408582	77409029	447	447	0.00	0.00	0.00	0.00	0.00
chr16	15552927	15553391	464	464	0.00	10.00	2.65	0.00	1229.00
chr10	51632928	51633033	105	105	0.00	22.00	11.91	22.00	1251.00
chr2	10929022	10929107	85	85	88.00	146.00	121.14	130.00	10297.00
chr11	812759	812874	115	115	98.00	3588.00	1807.23	1970.00	207831.00
chr6	30587269	30587378	109	109	19.00	86.00	50.86	44.00	5544.00
chr7	76164482	76164642	160	160	0.00	10.00	4.30	3.00	688.00
chr15	77345118	77345271	153	153	515.00	809.00	648.84	646.00	99272.00
chr17	31704508	31704748	240	240	0.00	0.00	0.00	0.00	0.00
chr12	122248312	122248427	115	115	0.00	1.00	0.52	1.00	60.00
chr12	49663630	49663759	129	129	57.00	734.00	545.30	645.00	70344.00
chr7	108137926	108138021	95	95	45.00	104.00	72.76	75.00	6912.00
chr4	144933121	144933482	361	361	0.00	0.00	0.00	0.00	0.00
