#chrom	start	end	size	num_data	min	max	mean	median	sum
chr1	116933403	116933513	110	110	535.00	948.00	744.75	724.00	81923.00
chr19	15374230	15374359	129	129	42.00	256.00	165.26	179.00	21318.00
chr12	56090682	56090852	170	170	18.00	149.00	71.34	61.50	12127.00
chr14	69445668	69445876	208	208	0.00	92.00	48.06	43.00	9997.00
chr12	57603474	57603651	177	177	203.00	505.00	331.34	337.00	58648.00
chr22	32897492	32898946	1454	1454	0.00	79.00	12.30	0.00	17880.00
chr16	16367702	16367764	62	62	1.00	85.00	38.21	39.50	2369.00
chr19	5245786	5246056	270	270	6.00	156.00	65.12	53.00	17583.00
chr16	74345440	74345829	389	389	0.00	0.00	0.00	0.00	0.00
chr6	107096899	107097076	177	177	3.00	124.00	59.81	81.00	10587.00
chr1	29641883	29642019	136	136	12.00	57.00	38.86	35.00	5285.00
chr8	97342440	97342509	69	69	70.00	244.00	175.23	158.00	12091.00
chr8	68116914	68117054	140	140	41.00	113.00	75.26	72.00	10537.00
chr22	22037470	22037546	76	76	0.00	0.00	0.00	0.00	0.00
chr22	50682147	50683420	1273	1273	0.00	122.00	43.89	42.00	55877.00
chr20	44048971	44049069	98	98	817.00	1108.00	943.19	916.50	92433.00
chr1	36904356	36904511	155	155	24.00	175.00	126.44	156.00	19598.00
chr12	71054719	71054877	158	158	0.00	47.00	20.73	27.00	3275.00
chr15	50654364	50655515	1151	1151	0.00	16.00	2.54	0.00	2929.00
chr2	234198499	234198620	121	121	67.00	124.00	82.40	82.00	9970.00
chr9	128001699	128001812	113	113	339.00	828.00	588.99	595.00	66556.00
chr8	38272296	38272419	123	123	212.00	440.00	310.92	313.00	38243.00
chr11	73068069	73068179	110	110	123.00	208.00	153.79	154.00	16917.00
chr16	28123137	28123327	190	190	207.00	542.00	393.94	381.00	74849.00
chr12	49424062	49424222	160	160	0.00	1.00	0.63	1.00	101.00
chr19	50302885	50303023	138	138	102.00	443.00	264.09	277.00	36444.00
chr19	42480567	42480718	151	151	528.00	947.00	748.82	804.00	113072.00
chr3	197904395	197905301	906	906	0.00	112.00	17.27	0.00	15647.00
chr13	100189992	100190117	125	125	91.00	311.00	163.15	121.00	20394.00
chr19	14268062	14268272	210	210	86.00	272.00	167.81	181.00	35241.00
chr10	93786886	93787057	171	171	2.00	105.00	51.36	32.00	8783.00
chr1	109808726	109808828	102	102	5.00	84.00	56.78	65.00	5792.00
chr4	134075461	134075520	59	59	282.00	420.00	362.36	387.00	21379.00
chr1	22052268	22053864	1596	1596	0.00	72.00	12.70	0.00	20274.00
chr9	140056855	140056968	113	113	200.00	559.00	321.31	263.00	36308.00
chr19	42482087	42482224	137	137	426.00	786.00	571.28	588.00	78265.00
chr19	4556962	4557025	63	63	165.00	303.00	225.97	207.00	14236.00
chr19	14266921	14267013	92	92	61.00	189.00	167.53	183.00	15413.00
chr22	42273851	42274127	276	276	0.00	543.00	276.64	364.00	76352.00
chr1	205549788	205550049	261	261	0.00	47.00	9.62	1.00	2510.00
chr1	110765585	110766522	937	937	1.00	243.00	85.76	76.00	80359.00
chr19	55553595	55554158	563	563	0.00	101.00	11.02	0.00	6206.00
chr7	150929881	150931360	1479	1479	0.00	123.00	16.50	4.00	24409.00
chr3	124215157	124215260	103	103	45.00	183.00	130.79	146.00	13471.00
chr16	58220658	58220760	102	102	66.00	188.00	144.63	141.00	14752.00
chr3	10381925	10382033	108	108	66.00	257.00	208.12	214.00	22477.00
chr10	11356101	11356221	120	120	60.00	189.00	122.66	101.00	14719.00
chr22	42294652	42294785	133	133	453.00	922.00	734.14	794.00	97641.00
chr1	2005531	2005714	183	183	0.00	71.00	10.48	0.00	1917.00
chr12	113722522	113722576	54	54	220.00	318.00	268.72	267.00	14511.00
chr9	131502198	131502398	200	200	0.00	657.00	399.96	461.00	79993.00
chr19	40873602	40873786	184	184	908.00	1534.00	1217.05	1196.50	223938.00
chr2	220162606	220162825	219	219	18.00	172.00	74.26	62.00	16263.00
chr16	28270027	28270355	328	328	0.00	18.00	10.78	17.00	3535.00
chr4	3225718	3225858	140	140	79.00	148.00	114.21	110.00	15989.00
chr17	44127898	44128070	172	172	101.00	355.00	234.95	240.00	40412.00
chr3	47462043	47462262	219	219	103.00	311.00	216.08	206.00	47322.00
chr6	99873090	99873182	92	92	0.00	110.00	29.26	14.00	2692.00
chr7	142561723	142562504	781	781	0.00	184.00	60.41	49.00	47178.00
chr1	159169540	159169666	126	126	665.00	1020.00	848.55	850.00	106917.00
chr19	7606869	7606953	84	84	94.00	200.00	161.18	162.00	13539.00
chr16	2811561	2818298	6737	6737	0.00	713.00	216.12	157.00	1455972.00
chr3	47450652	47450807	155	155	0.00	173.00	77.13	90.00	11955.00
chr11	118403631	118403922	291	291	32.00	143.00	93.42	93.00	27185.00
chr1	205555161	205555335	174	174	0.00	99.00	37.91	29.00	6597.00
chr12	125603186	125603311	125	125	36.00	225.00	118.69	124.00	14836.00
chr11	86658288	86659498	1210	1210	0.00	148.00	36.53	29.00	44196.00
chr22	37764946	37768745	3799	3799	0.00	382.00	80.19	61.00	304639.00
chr10	46345664	46346215	551	551	0.00	22.00	2.24	0.00	1232.00
chr22	33673045	33673241	196	196	57.00	244.00	163.71	155.50	32087.00
chr9	140042599	140042666	67	67	0.00	0.00	0.00	0.00	0.00
chr3	48717233	48717320	87	87	16.00	103.00	71.63	84.00	6232.00
chr11	60681600	60681740	140	140	0.00	201.00	91.11	70.00	12755.00
chr10	93784512	93784724	212	212	30.00	102.00	61.27	63.00	12990.00
chr12	7289424	7290372	948	948	0.00	205.00	26.89	0.00	25491.00
chr3	132387062	132387526	464	464	0.00	175.00	77.19	79.00	35814.00
chr16	2335442	2335647	205	205	63.00	363.00	193.65	203.00	39698.00
chr16	1794782	1797276	2494	2494	0.00	232.00	29.75	4.00	74200.00
chr16	3786036	3786204	168	168	0.00	131.00	72.96	83.00	12258.00
chr9	141131209	141131766	557	557	0.00	108.00	19.76	0.00	11006.00
chr14	92965028	92966015	987	987	0.00	218.00	103.09	96.00	101754.00
chr19	54692070	54692200	130	130	90.00	297.00	179.81	171.00	23375.00
chr15	43866006	43866230	224	224	13.00	237.00	138.89	143.00	31112.00
chr3	40231316	40231954	638	638	1.00	312.00	131.27	129.00	83753.00
chr3	50148937	50149455	518	518	0.00	182.00	46.39	13.00	24028.00
chr4	81117505	81117755	250	250	0.00	1.00	0.40	0.00	101.00
chr10	46740404	46740638	234	234	0.00	1.00	0.41	0.00	97.00
chr3	124210169	124210271	102	102	15.00	316.00	189.21	198.00	19299.00
chr11	107488830	107488932	102	102	0.00	0.00	0.00	0.00	0.00
chr9	130591965	130592106	141	141	9.00	142.00	78.54	78.00	11074.00
chr1	20981932	20982027	95	95	481.00	683.00	563.91	553.00	53571.00
chr12	75875613	75875859	246	246	3.00	166.00	74.02	84.00	18208.00
chr22	32046684	32046764	80	80	16.00	33.00	19.93	19.00	1594.00
chr11	70331418	70331658	240	240	0.00	59.00	11.97	9.00	2872.00
chr14	51079976	51080069	93	93	165.00	309.00	243.61	269.00	22656.00
chr17	80041077	80041301	224	224	68.00	331.00	194.65	190.00	43602.00
chr7	158540884	158540971	87	87	25.00	173.00	92.40	77.00	8039.00
chr1	21553651	21553719	68	68	92.00	254.00	165.18	171.00	11232.00
chr2	219206256	219206349	93	93	0.00	29.00	7.41	0.00	689.00
chr17	18444211	18445242	1031	1031	0.00	0.00	0.00	0.00	0.00
chr12	57599340	57599460	120	120	195.00	448.00	295.60	266.00	35472.00
chr11	64417919	64418110	191	191	63.00	253.00	127.64	119.00	24380.00
chr19	3274926	3275650	724	724	0.00	0.00	0.00	0.00	0.00
chr16	18532086	18532305	219	219	257.00	556.00	393.30	386.00	86132.00
chr17	3776702	3776756	54	54	170.00	275.00	236.96	259.50	12796.00
chr1	116932670	116933033	363	363	0.00	1180.00	490.04	713.00	177885.00
chr16	1505731	1505796	65	65	33.00	93.00	66.45	68.00	4319.00
chr1	9794029	9794200	171	171	1057.00	1682.00	1387.94	1348.00	237338.00
chr10	73579221	73579379	158	158	3947.00	5919.00	4716.40	4681.00	745191.00
chr11	6411684	6412146	462	462	77.00	220.00	145.32	149.50	67136.00
chr1	159163212	159163350	138	138	276.00	566.00	440.54	449.50	60794.00
chr16	1816723	1816804	81	81	238.00	556.00	436.37	478.00	35346.00
chr7	91722399	91722630	231	231	0.00	58.00	28.40	25.00	6560.00
chr7	44281816	44281939	123	123	137.00	486.00	345.54	382.00	42502.00
chr2	220467189	220467297	108	108	12.00	62.00	30.05	23.00	3245.00
chr16	4494664	4494729	65	65	80.00	167.00	122.72	122.00	7977.00
chr15	34681844	34681986	142	142	0.00	94.00	47.37	57.00	6727.00
chr9	139995935	139996124	189	189	37.00	335.00	153.59	132.00	29029.00
chr3	180324040	180324160	120	120	1.00	106.00	46.25	33.00	5550.00
chr3	42678359	42681242	2883	2883	0.00	537.00	109.89	92.00	316801.00
chr7	131812776	131815333	2557	2557	0.00	179.00	18.25	0.00	46675.00
chr20	1585387	1585522	135	135	20.00	197.00	112.86	143.00	15236.00
chr3	126751229	126751442	213	213	28.00	134.00	83.25	71.00	17732.00
chr15	63920875	63921014	139	139	48.00	132.00	85.37	100.00	11866.00
chr16	2040128	2040202	74	74	17.00	27.00	21.00	20.00	1554.00
chr9	74324174	74324390	216	216	0.00	19.00	5.33	2.00	1152.00
chr20	44521858	44521950	92	92	270.00	580.00	434.28	446.50	39954.00
chr9	139911647	139911798	151	151	260.00	515.00	378.38	382.00	57135.00
chr9	140055507	140055649	142	142	91.00	279.00	171.88	181.00	24407.00
chr12	120148055	120148191	136	136	17.00	77.00	47.40	41.00	6446.00
chr12	50474280	50474372	92	92	44.00	251.00	183.72	200.00	16902.00
chr15	63125702	63125828	126	126	48.00	204.00	114.25	108.00	14395.00
chr9	20907148	20907241	93	93	1.00	58.00	28.46	9.00	2647.00
chr16	87874655	87874761	106	106	94.00	250.00	139.92	133.00	14831.00
chr2	162833269	162833460	191	191	0.00	1115.00	613.73	938.00	117222.00
chr8	11704560	11704677	117	117	853.00	1396.00	1028.49	1024.00	120333.00
chr15	63926931	63927087	156	156	1.00	98.00	51.46	93.00	8027.00
chr6	31668718	31668805	87	87	78.00	193.00	169.22	181.00	14722.00
chr7	148910792	148910906	114	114	10.00	36.00	24.73	29.00	2819.00
chr14	42355808	42357213	1405	1405	0.00	98.00	23.42	0.00	32902.00
chr10	88678928	88679226	298	298	5.00	98.00	50.38	50.00	15013.00
chr3	140998219	140998346	127	127	0.00	19.00	6.65	0.00	844.00
chr1	144859758	144859998	240	240	149.00	334.00	240.70	243.00	57768.00
chr9	96054772	96055455	683	683	0.00	336.00	85.24	60.00	58222.00
chr19	7604803	7604944	141	141	27.00	130.00	59.62	55.00	8407.00
chr12	30906277	30907432	1155	1155	0.00	47.00	4.10	0.00	4732.00
chr9	131112762	131112854	92	92	68.00	230.00	151.12	138.00	13903.00
chr20	61981328	61982379	1051	1051	0.00	133.00	64.33	74.00	67609.00
chr7	38431348	38431618	270	270	18.00	145.00	93.29	91.00	25188.00
chr20	44521036	44521123	87	87	87.00	243.00	165.39	193.00	14389.00
chr11	64418726	64419108	382	382	18.00	331.00	144.77	159.00	55303.00
chr12	120148344	120150270	1926	1926	0.00	59.00	5.10	0.00	9813.00
chr12	6930971	6931066	95	95	0.00	355.00	210.93	186.00	20038.00
chr16	2339434	2339621	187	187	34.00	86.00	57.68	67.00	10787.00
chr2	27700083	27700187	104	104	0.00	96.00	60.37	48.00	6278.00
chr14	69805367	69805494	127	127	83.00	138.00	117.67	125.00	14944.00
chr12	9242497	9242619	122	122	402.00	694.00	548.51	557.50	66918.00
chr3	58256658	58256791	133	133	63.00	417.00	211.32	128.00	28106.00
chr10	79744927	79745098	171	171	0.00	3.00	1.77	3.00	303.00
chr1	159161725	159161866	141	141	126.00	298.00	198.10	190.00	27932.00
chr16	31085202	31085519	317	317	0.00	10.00	3.25	0.00	1029.00
chr1	171755018	171755218	200	200	0.00	101.00	56.48	64.00	11295.00
chr9	130988124	130989280	1156	1156	0.00	320.00	41.77	0.00	48285.00
chr15	63127935	63127998	63	63	176.00	300.00	214.75	221.00	13529.00
chr19	1917676	1917821	145	145	5.00	479.00	350.06	394.00	50759.00
chr22	25315792	25315960	168	168	0.00	33.00	16.63	11.00	2794.00
chr2	207943790	207945085	1295	1295	0.00	574.00	120.06	80.00	155472.00
chr11	47330706	47330952	246	246	0.00	161.00	62.63	0.00	15408.00
chr3	142743978	142746095	2117	2117	0.00	371.00	30.15	0.00	63820.00
chr7	44839492	44839694	202	202	0.00	34.00	22.87	34.00	4620.00
chr22	31688260	31688471	211	211	0.00	406.00	188.13	207.00	39696.00
chr11	66333492	66333638	146	146	551.00	873.00	715.18	713.00	104417.00
chr9	131114916	131115026	110	110	76.00	249.00	153.20	171.00	16852.00
chr1	20206	21013	807	807	0.00	24.00	3.67	1.00	2961.00
chr11	108216469	108216635	166	166	46.00	149.00	97.05	109.00	16110.00
chr1	209778880	209779019	139	139	1.00	77.00	44.83	47.00	6231.00
chr1	202935876	202936026	150	150	325.00	588.00	465.07	464.00	69760.00
chr12	57600255	57600524	269	269	158.00	489.00	307.59	294.00	82741.00
chr19	15233503	15233615	112	112	106.00	266.00	214.54	228.00	24029.00
chr8	68115317	68115486	169	169	14.00	158.00	74.59	64.00	12605.00
chr19	13419229	13419342	113	113	0.00	0.00	0.00	0.00	0.00
chr6	33266815	33267130	315	315	0.00	16.00	8.43	16.00	2655.00
chr16	89780611	89781646	1035	1035	0.00	161.00	24.63	0.00	25494.00
chr12	109964162	109964221	59	59	80.00	112.00	91.34	80.00	5389.00
chr22	24491893	24492045	152	152	0.00	55.00	34.15	48.00	5191.00
chr2	242592926	242593025	99	99	57.00	138.00	95.25	89.00	9430.00
chr1	21937944	21938074	130	130	0.00	144.00	74.60	81.00	9698.00
chr2	223789173	223789313	140	140	100.00	541.00	324.05	321.00	45367.00
chr20	3772318	3772535	217	217	0.00	68.00	45.12	68.00	9790.00
chr16	18531918	18532001	83	83	402.00	787.00	632.61	645.00	52507.00
chr1	43396296	43396537	241	241	287.00	765.00	547.00	558.00	131826.00
chr2	100037960	100038115	155	155	0.00	52.00	13.95	3.00	2162.00
chr16	1500497	1500770	273	273	0.00	222.00	80.43	109.00	21958.00
chr19	40876016	40876144	128	128	989.00	1477.00	1230.85	1247.00	157549.00
chr5	168112691	168112932	241	241	0.00	182.00	91.13	96.00	21962.00
chr2	127825738	127825831	93	93	224.00	313.00	282.69	297.00	26290.00
chr1	19232015	19234990	2975	2975	0.00	126.00	30.20	20.00	89854.00
chr16	1391129	1391196	67	67	11.00	64.00	46.49	45.00	3115.00
chr6	33410665	33411689	1024	1024	0.00	236.00	95.67	101.00	97969.00
chr9	95872033	95872266	233	233	0.00	16.00	6.83	0.00	1592.00
chr1	53378627	53378839	212	212	0.00	36.00	4.25	0.00	900.00
chr2	80531276	80531693	417	417	0.00	142.00	43.58	38.00	18171.00
chr7	44286718	44286791	73	73	198.00	311.00	283.77	305.00	20715.00
chr7	157369304	157369471	167	167	181.00	375.00	286.51	300.00	47848.00
chr11	18755079	18755191	112	112	0.00	68.00	33.88	43.00	3795.00
chr6	86237979	86238080	101	101	204.00	338.00	246.97	224.00	24944.00
chr8	145000951	145001050	99	99	18.00	123.00	60.14	65.00	5954.00
chr19	45167680	45167966	286	286	0.00	104.00	45.53	44.00	13022.00
chr10	48930165	48930400	235	235	0.00	1.00	0.42	0.00	98.00
chr16	87871450	87871547	97	97	178.00	428.00	308.98	345.00	29971.00
chr1	109815454	109815649	195	195	220.00	550.00	342.13	312.00	66716.00
chr1	208215442	208215711	269	269	0.00	74.00	22.39	26.00	6024.00
chr2	260866	261451	585	585	0.00	61.00	10.52	0.00	6154.00
chr5	180481266	180481724	458	458	0.00	0.00	0.00	0.00	0.00
chr7	73119479	73119631	152	152	0.00	408.00	135.64	0.00	20618.00
chr15	34677248	34677358	110	110	1.00	31.00	8.46	2.00	931.00
chr16	57687114	57687247	133	133	61.00	138.00	95.80	94.00	12741.00
chr15	50649406	50649592	186	186	0.00	0.00	0.00	0.00	0.00
chr22	21071995	21072066	71	71	384.00	643.00	524.42	522.00	37234.00
chr5	179200882	179201561	679	679	9.00	265.00	105.16	91.00	71404.00
chr10	98763824	98763979	155	155	0.00	0.00	0.00	0.00	0.00
chr14	102963315	102963457	142	142	74.00	323.00	144.74	141.00	20553.00
chr1	21932558	21933138	580	580	0.00	610.00	100.49	0.00	58282.00
chr16	28118842	28118998	156	156	152.00	367.00	238.40	205.00	37190.00
chr1	241767561	241767881	320	320	0.00	40.00	6.24	0.00	1997.00
chr11	66812063	66812184	121	121	0.00	160.00	85.79	83.00	10380.00
chr11	12248571	12248678	107	107	154.00	307.00	260.82	270.00	27908.00
chr9	130588788	130588951	163	163	9.00	66.00	43.04	51.00	7015.00
chr22	21068915	21068988	73	73	591.00	757.00	698.89	720.00	51019.00
chr1	43424304	43424531	227	227	6.00	412.00	207.83	191.00	47177.00
chr14	105852021	105853670	1649	1649	0.00	178.00	35.40	24.00	58371.00
chr15	34823469	34823579	110	110	2.00	30.00	11.19	2.00	1231.00
chr11	171365	172282	917	917	0.00	104.00	17.93	0.00	16441.00
chr22	24493976	24494155	179	179	0.00	167.00	84.42	91.00	15111.00
chr15	79291060	79291167	107	107	144.00	236.00	183.50	185.00	19634.00
chr16	2145904	2146194	290	290	0.00	0.00	0.00	0.00	0.00
chr9	131503050	131503166	116	116	243.00	483.00	330.54	301.00	38343.00
chr11	61301983	61302579	596	596	0.00	0.00	0.00	0.00	0.00
chr22	25308609	25308719	110	110	0.00	37.00	6.68	0.00	735.00
chr12	63977826	63979986	2160	2160	0.00	125.00	5.82	0.00	12576.00
chr19	46928844	46930933	2089	2089	0.00	294.00	71.70	57.00	149791.00
chr16	56969146	56969224	78	78	279.00	431.00	354.64	363.00	27662.00
chr17	40665787	40665996	209	209	0.00	730.00	323.52	481.00	67615.00
chr9	131669435	131671600	2165	2165	10.00	733.00	254.15	229.00	550244.00
chr2	220164026	220164271	245	245	0.00	85.00	17.26	0.00	4229.00
chr19	7589846	7590052	206	206	24.00	191.00	106.55	114.00	21949.00
chr6	91260186	91260268	82	82	174.00	353.00	254.48	253.00	20867.00
chr9	124543742	124543830	88	88	65.00	113.00	95.76	100.00	8427.00
chr12	54071005	54071170	165	165	0.00	0.00	0.00	0.00	0.00
chr2	40443	41212	769	769	0.00	71.00	9.39	0.00	7218.00
chr11	67852159	67852747	588	588	0.00	0.00	0.00	0.00	0.00
chr8	8233762	8234810	1048	1048	0.00	19.00	2.78	0.00	2913.00
chr2	175671113	175672148	1035	1035	0.00	0.00	0.00	0.00	0.00
chr7	138984922	138985438	516	516	0.00	0.00	0.00	0.00	0.00
chr22	40816850	40817104	254	254	52.00	118.00	85.65	87.00	21754.00
chr19	14263120	14263249	129	129	50.00	189.00	111.67	113.00	14405.00
chr19	16962222	16962345	123	123	4.00	198.00	130.81	153.00	16090.00
chr1	109813838	109813918	80	80	156.00	298.00	234.38	238.00	18750.00
chr3	49898148	49898562	414	414	0.00	345.00	129.27	124.00	53517.00
chr17	17131202	17131510	308	308	0.00	189.00	45.71	14.00	14078.00
chr1	21936067	21936139	72	72	65.00	129.00	91.24	98.00	6569.00
chr3	130424404	130424615	211	211	21.00	239.00	105.64	106.00	22291.00
chr12	56532710	56532797	87	87	78.00	177.00	130.61	125.00	11363.00
chr16	29888591	29888788	197	197	97.00	505.00	284.43	286.00	56032.00
chr2	114394588	114396196	1608	1608	0.00	499.00	63.45	33.00	102035.00
chr3	124180736	124180803	67	67	116.00	120.00	119.88	120.00	8032.00
chr9	111798485	111798660	175	175	111.00	327.00	230.66	244.00	40365.00
chr10	73847897	73848372	475	475	0.00	422.00	164.27	146.00	78026.00
chr22	21075585	21075706	121	121	255.00	432.00	355.78	351.00	43049.00
chr22	20920753	20921104	351	351	32.00	190.00	100.05	95.00	35117.00
chr9	140953020	140953185	165	165	0.00	0.00	0.00	0.00	0.00
chr22	41620970	41621075	105	105	0.00	73.00	34.08	27.00	3578.00
chr11	6243671	6243839	168	168	1.00	102.00	53.44	81.00	8978.00
chr15	74704225	74704353	128	128	157.00	322.00	236.68	230.50	30295.00
chr3	48719780	48719985	205	205	38.00	107.00	85.76	96.00	17581.00
chr1	222833247	222833348	101	101	1.00	118.00	62.24	62.00	6286.00
chr1	6583675	6584824	1149	1149	0.00	180.00	55.64	46.00	63932.00
chr11	126135857	126135976	119	119	186.00	492.00	315.94	302.00	37597.00
chr8	75156763	75157410	647	647	25.00	217.00	101.47	97.00	65652.00
chr15	83345212	83345389	177	177	58.00	160.00	93.69	100.00	16584.00
chr14	68031638	68032561	923	923	0.00	0.00	0.00	0.00	0.00
chr19	42479780	42479949	169	169	544.00	1473.00	1051.95	1178.00	177779.00
chr16	31503329	31503407	78	78	290.00	477.00	361.81	377.00	28221.00
chr17	1564564	1564700	136	136	29.00	182.00	87.21	72.00	11861.00
chr16	58717858	58718082	224	224	0.00	90.00	19.03	0.00	4263.00
chr14	71575320	71575763	443	443	0.00	173.00	96.23	96.00	42628.00
chr1	202934498	202934628	130	130	105.00	439.00	238.70	217.00	31031.00
chr7	73118477	73118586	109	109	181.00	311.00	239.79	236.00	26137.00
chr19	13365908	13366073	165	165	0.00	27.00	12.16	14.00	2007.00
chr10	102265117	102265958	841	841	0.00	0.00	0.00	0.00	0.00
chr9	139983320	139983457	137	137	46.00	163.00	110.57	116.00	15148.00
chr18	29206245	29206347	102	102	0.00	0.00	0.00	0.00	0.00
chr12	120578662	120578827	165	165	26.00	144.00	82.35	64.00	13587.00
chr5	757516	758226	710	710	0.00	114.00	28.01	0.00	19885.00
chr8	21632483	21632567	84	84	0.00	0.00	0.00	0.00	0.00
chr4	54011499	54011749	250	250	0.00	119.00	24.46	21.00	6114.00
chr8	141680613	141681365	752	752	0.00	147.00	66.81	64.00	50244.00
chr11	57367351	57367850	499	499	68.00	367.00	222.20	237.00	110877.00
chr12	63980009	63980784	775	775	0.00	31.00	4.03	0.00	3121.00
chr9	140057042	140057203	161	161	0.00	646.00	384.76	343.00	61947.00
chr2	7055953	7056098	145	145	0.00	23.00	11.74	23.00	1702.00
chr12	52387768	52389043	1275	1275	0.00	280.00	83.80	81.00	106839.00
chr19	50104931	50105175	244	244	20.00	131.00	51.02	32.00	12448.00
chr19	5218430	5218543	113	113	171.00	302.00	230.57	225.00	26054.00
chr16	29898969	29899138	169	169	38.00	289.00	142.88	153.00	24146.00
chr7	99030900	99031041	141	141	7.00	78.00	37.74	7.00	5321.00
chr17	36692926	36693212	286	286	0.00	8.00	2.67	4.00	764.00
chr15	73857770	73859335	1565	1565	0.00	55.00	9.56	0.00	14964.00
chr6	44104085	44104176	91	91	0.00	60.00	18.63	1.00	1695.00
chr1	21938518	21938602	84	84	56.00	248.00	173.20	181.00	14549.00
chr19	13423482	13423595	113	113	0.00	0.00	0.00	0.00	0.00
chr16	70292882	70293089	207	207	440.00	707.00	601.55	600.00	124520.00
chr18	61060641	61060782	141	141	64.00	384.00	274.13	311.00	38653.00
chr16	22269814	22270016	202	202	0.00	61.00	30.08	30.50	6076.00
chr1	21554423	21554534	111	111	93.00	264.00	187.81	200.00	20847.00
chr9	140057255	140057455	200	200	0.00	513.00	305.63	366.00	61127.00
chr7	1488255	1488397	142	142	0.00	113.00	79.11	113.00	11233.00
chr14	100166351	100166438	87	87	184.00	298.00	235.29	230.00	20470.00
chr9	101065522	101065705	183	183	7.00	84.00	50.50	52.00	9241.00
chr5	68411752	68412041	289	289	142.00	415.00	247.55	244.00	71541.00
chr1	2452539	2452754	215	215	0.00	60.00	29.36	26.00	6312.00
chr1	21564626	21564737	111	111	9.00	107.00	62.86	71.00	6977.00
chr13	42037713	42039066	1353	1353	0.00	1.00	0.15	0.00	200.00
chr2	114350236	114350443	207	207	0.00	3.00	1.46	0.00	303.00
chr1	21939668	21939722	54	54	115.00	252.00	212.80	238.00	11491.00
chr9	139353895	139354007	112	112	0.00	44.00	20.82	0.00	2332.00
chr7	102176367	102176618	251	251	0.00	14.00	5.98	2.00	1502.00
chr3	51411753	51412018	265	265	0.00	147.00	31.66	0.00	8389.00
chr17	73888091	73888266	175	175	10.00	65.00	38.77	40.00	6784.00
chr13	103297258	103297435	177	177	0.00	122.00	40.62	47.00	7190.00
chr15	63922664	63922834	170	170	14.00	145.00	65.47	64.00	11130.00
chr3	33400774	33400849	75	75	44.00	98.00	67.55	44.00	5066.00
chr22	50671744	50671955	211	211	1.00	136.00	68.53	59.00	14459.00
chr1	21190968	21191205	237	237	231.00	499.00	327.65	323.00	77653.00
chr5	14481649	14481727	78	78	18.00	69.00	35.41	29.00	2762.00
chr15	101605556	101606410	854	854	0.00	0.00	0.00	0.00	0.00
chr17	80040402	80040554	152	152	79.00	326.00	207.59	215.00	31553.00
chr2	132269293	132270897	1604	1604	0.00	156.00	25.24	7.00	40483.00
chr11	1778553	1778786	233	233	2836.00	5957.00	4451.97	4687.00	1037308.00
chr11	1469616	1469808	192	192	0.00	0.00	0.00	0.00	0.00
chr12	120138549	120138630	81	81	5.00	37.00	31.74	35.00	2571.00
chr7	901016	901101	85	85	173.00	297.00	251.14	251.00	21347.00
chr19	13372263	13372424	161	161	0.00	92.00	54.56	46.00	8784.00
chr17	40843154	40843311	157	157	42.00	206.00	127.62	138.00	20036.00
chr17	80039476	80039719	243	243	81.00	353.00	226.90	239.00	55137.00
chr17	16681109	16687365	6256	6256	0.00	108.00	5.69	0.00	35618.00
chr1	116935475	116935610	135	135	449.00	783.00	653.72	677.00	88252.00
chr6	128294808	128294972	164	164	90.00	240.00	151.23	146.00	24802.00
chr5	109189927	109190617	690	690	0.00	136.00	36.46	25.00	25157.00
chr15	40757533	40757634	101	101	47.00	124.00	98.42	107.00	9940.00
chr2	220164706	220164981	275	275	54.00	386.00	216.56	198.00	59554.00
chr3	164905164	164908639	3475	3475	0.00	156.00	18.21	0.00	63288.00
chr11	60699157	60699356	199	199	140.00	318.00	204.54	183.00	40704.00
chr2	96680301	96680717	416	416	0.00	32.00	1.97	0.00	821.00
chr17	40845314	40845554	240	240	28.00	184.00	90.78	90.00	21786.00
chr12	125264513	125265391	878	878	0.00	98.00	26.41	9.00	23188.00
chr1	156623704	156624158	454	454	0.00	0.00	0.00	0.00	0.00
chr6	108370456	108370622	166	166	162.00	385.00	291.77	286.00	48434.00
chr11	19180486	19180587	101	101	0.00	32.00	16.79	32.00	1696.00
chr19	42489069	42489338	269	269	4.00	174.00	88.75	87.00	23875.00
chr2	198274493	198274731	238	238	126.00	323.00	216.84	211.00	51608.00
chr6	47220991	47221257	266	266	327.00	1177.00	714.00	694.00	189923.00
chr19	40872679	40872822	143	143	917.00	1465.00	1198.23	1186.00	171347.00
chr19	54693278	54693627	349	349	0.00	106.00	28.55	0.00	9965.00
chr12	81929	82174	245	245	0.00	26.00	10.72	13.00	2626.00
chr21	45513943	45514114	171	171	72.00	231.00	152.87	150.00	26140.00
chr3	124201630	124201747	117	117	0.00	403.00	244.11	290.00	28561.00
chr17	79805118	79805223	105	105	323.00	770.00	561.70	566.00	58979.00
chr20	46307419	46307548	129	129	80.00	306.00	213.12	224.00	27493.00
chr17	38187790	38187873	83	83	62.00	80.00	69.10	65.00	5735.00
chr2	207452814	207452878	64	64	25.00	75.00	52.02	48.00	3329.00
chr17	45695715	45695823	108	108	54.00	104.00	87.00	93.00	9396.00
chr7	44283023	44283126	103	103	101.00	278.00	183.03	187.00	18852.00
chr20	62274975	62275284	309	309	0.00	1358.00	675.90	1091.00	208854.00
chr11	108202605	108202764	159	159	0.00	204.00	118.72	115.00	18877.00
chr9	140051314	140051489	175	175	90.00	263.00	175.26	165.00	30670.00
