#chrom	start	end	size	num_data	min	max	mean	median	sum
chr22	35719488	35719623	135	135	268.00	405.00	362.80	365.00	48978.00
chr12	121678738	121679829	1091	1091	0.00	24.00	8.51	8.00	9284.00
chr14	23820960	23821064	104	104	3734.00	4256.00	3971.62	3963.50	413048.00
chr1	32205710	32205779	69	69	1324.00	1657.00	1496.96	1510.00	103290.00
chr3	33420176	33420326	150	150	19.00	586.00	221.67	24.00	33251.00
chr9	114820707	114820966	259	259	88.00	178.00	126.46	130.00	32754.00
chr15	41865876	41866023	147	147	10.00	1473.00	1146.84	1223.00	168586.00
chr19	55554308	55554637	329	329	1.00	20.00	11.33	12.00	3729.00
chr1	116933403	116933513	110	110	2264.00	2921.00	2585.04	2505.00	284354.00
chr19	15374230	15374359	129	129	138.00	263.00	211.29	219.00	27256.00
chr12	56090682	56090852	170	170	217.00	404.00	319.97	333.00	54395.00
chr14	69445668	69445876	208	208	92.00	299.00	203.07	208.00	42239.00
chr12	57603474	57603651	177	177	588.00	893.00	738.87	724.00	130780.00
chr22	32897492	32898946	1454	1454	11.00	117.00	64.91	64.00	94375.00
chr16	16367702	16367764	62	62	0.00	324.00	152.74	160.50	9470.00
chr19	5245786	5246056	270	270	231.00	323.00	275.54	273.00	74397.00
chr16	74345440	74345829	389	389	1.00	32.00	12.20	10.00	4745.00
chr6	107096899	107097076	177	177	42.00	107.00	82.42	86.00	14588.00
chr1	29641883	29642019	136	136	194.00	282.00	229.72	228.50	31242.00
chr8	97342440	97342509	69	69	428.00	536.00	481.90	481.00	33251.00
chr8	68116914	68117054	140	140	177.00	252.00	214.06	213.00	29968.00
chr22	22037470	22037546	76	76	142.00	188.00	160.71	156.00	12214.00
chr22	50682147	50683420	1273	1273	12.00	169.00	83.19	72.00	105896.00
chr20	44048971	44049069	98	98	602.00	692.00	654.30	660.50	64121.00
chr1	36904356	36904511	155	155	199.00	289.00	243.60	249.00	37758.00
chr12	71054719	71054877	158	158	223.00	327.00	282.15	288.50	44579.00
chr15	50654364	50655515	1151	1151	0.00	14.00	5.85	6.00	6732.00
chr2	234198499	234198620	121	121	174.00	261.00	216.48	213.00	26194.00
chr9	128001699	128001812	113	113	740.00	945.00	846.12	871.00	95612.00
chr8	38272296	38272419	123	123	266.00	382.00	335.72	342.00	41294.00
chr11	73068069	73068179	110	110	238.00	281.00	259.13	259.50	28504.00
chr16	28123137	28123327	190	190	512.00	805.00	683.31	702.00	129828.00
chr12	49424062	49424222	160	160	59.00	87.00	71.66	72.00	11466.00
chr19	50302885	50303023	138	138	798.00	951.00	875.62	882.00	120835.00
chr19	42480567	42480718	151	151	8165.00	9928.00	9116.48	9230.00	1376588.00
chr3	197904395	197905301	906	906	0.00	16.00	4.56	3.00	4127.00
chr13	100189992	100190117	125	125	406.00	514.00	454.56	456.00	56820.00
chr19	14268062	14268272	210	210	511.00	732.00	617.06	617.50	129583.00
chr10	93786886	93787057	171	171	110.00	168.00	138.88	140.00	23749.00
chr1	109808726	109808828	102	102	380.00	575.00	462.07	430.00	47131.00
chr4	134075461	134075520	59	59	326.00	433.00	376.10	374.00	22190.00
chr1	22052268	22053864	1596	1596	0.00	22.00	7.82	7.00	12484.00
chr9	140056855	140056968	113	113	3054.00	4363.00	3874.25	4001.00	437790.00
chr19	42482087	42482224	137	137	5599.00	9133.00	7286.28	7580.00	998221.00
chr19	4556962	4557025	63	63	1685.00	1851.00	1756.94	1744.00	110687.00
chr19	14266921	14267013	92	92	627.00	921.00	796.37	816.00	73266.00
chr22	42273851	42274127	276	276	3.00	1547.00	867.14	1237.50	239331.00
chr1	205549788	205550049	261	261	242.00	619.00	454.28	485.00	118568.00
chr1	110765585	110766522	937	937	296.00	662.00	451.17	420.00	422744.00
chr19	55553595	55554158	563	563	3.00	31.00	19.48	20.00	10969.00
chr7	150929881	150931360	1479	1479	30.00	196.00	97.15	92.00	143690.00
chr3	124215157	124215260	103	103	846.00	1419.00	1183.16	1221.00	121865.00
chr16	58220658	58220760	102	102	174.00	268.00	220.04	219.00	22444.00
chr3	10381925	10382033	108	108	388.00	601.00	501.51	511.00	54163.00
chr10	11356101	11356221	120	120	237.00	311.00	281.02	281.00	33723.00
chr22	42294652	42294785	133	133	1701.00	2245.00	1994.95	2017.00	265329.00
chr1	2005531	2005714	183	183	31.00	203.00	86.13	60.00	15761.00
chr12	113722522	113722576	54	54	83.00	100.00	91.31	93.00	4931.00
chr9	131502198	131502398	200	200	3.00	1468.00	1204.36	1259.00	240871.00
chr19	40873602	40873786	184	184	3728.00	5083.00	4456.27	4533.00	819954.00
chr2	220162606	220162825	219	219	1514.00	2279.00	1800.21	1719.00	394245.00
chr16	28270027	28270355	328	328	4.00	89.00	55.52	58.00	18209.00
chr4	3225718	3225858	140	140	371.00	569.00	442.93	419.00	62010.00
chr17	44127898	44128070	172	172	88.00	138.00	117.22	118.00	20162.00
chr3	47462043	47462262	219	219	71.00	412.00	192.32	179.00	42117.00
chr6	99873090	99873182	92	92	31.00	300.00	140.03	130.00	12883.00
chr7	142561723	142562504	781	781	323.00	881.00	533.83	518.00	416919.00
chr1	159169540	159169666	126	126	2560.00	4079.00	3510.22	3690.00	442288.00
chr19	7606869	7606953	84	84	258.00	316.00	288.63	290.00	24245.00
chr16	2811561	2818298	6737	6737	0.00	1103.00	363.01	266.00	2445618.00
chr3	47450652	47450807	155	155	95.00	135.00	115.78	116.00	17946.00
chr11	118403631	118403922	291	291	384.00	554.00	444.03	434.00	129212.00
chr1	205555161	205555335	174	174	687.00	1070.00	889.51	896.50	154774.00
chr12	125603186	125603311	125	125	193.00	240.00	211.77	211.00	26471.00
chr11	86658288	86659498	1210	1210	7.00	53.00	25.42	26.00	30759.00
chr22	37764946	37768745	3799	3799	10.00	1724.00	584.85	528.00	2221842.00
chr10	46345664	46346215	551	551	0.00	22.00	10.22	10.00	5631.00
chr22	33673045	33673241	196	196	1192.00	1606.00	1379.14	1374.50	270312.00
chr9	140042599	140042666	67	67	0.00	136.00	96.07	100.00	6437.00
chr3	48717233	48717320	87	87	335.00	435.00	397.16	396.00	34553.00
chr11	60681600	60681740	140	140	37.00	159.00	77.18	60.00	10805.00
chr10	93784512	93784724	212	212	88.00	140.00	108.45	106.00	22991.00
chr12	7289424	7290372	948	948	1.00	1164.00	262.17	10.00	248533.00
chr3	132387062	132387526	464	464	2.00	17.00	9.21	9.00	4275.00
chr16	2335442	2335647	205	205	474.00	851.00	671.49	703.00	137655.00
chr16	1794782	1797276	2494	2494	5.00	894.00	103.72	41.00	258677.00
chr16	3786036	3786204	168	168	99.00	149.00	119.86	120.50	20137.00
chr9	141131209	141131766	557	557	0.00	20.00	4.78	2.00	2662.00
chr14	92965028	92966015	987	987	37.00	133.00	73.94	71.00	72982.00
chr19	54692070	54692200	130	130	649.00	1392.00	983.98	887.00	127918.00
chr15	43866006	43866230	224	224	198.00	516.00	327.46	322.00	73352.00
chr3	40231316	40231954	638	638	275.00	454.00	378.56	380.00	241524.00
chr3	50148937	50149455	518	518	5.00	34.00	16.16	16.00	8372.00
chr4	81117505	81117755	250	250	97.00	178.00	142.26	142.00	35565.00
chr10	46740404	46740638	234	234	0.00	1.00	0.34	0.00	79.00
chr3	124210169	124210271	102	102	875.00	1131.00	1027.49	1049.00	104804.00
chr11	107488830	107488932	102	102	367.00	519.00	417.38	406.00	42573.00
chr9	130591965	130592106	141	141	97.00	147.00	120.03	117.00	16924.00
chr1	20981932	20982027	95	95	730.00	903.00	814.93	812.00	77418.00
chr12	75875613	75875859	246	246	45.00	94.00	72.00	74.00	17711.00
chr22	32046684	32046764	80	80	82.00	119.00	101.03	100.00	8082.00
chr11	70331418	70331658	240	240	68.00	324.00	197.62	223.50	47428.00
chr14	51079976	51080069	93	93	902.00	1034.00	956.67	949.00	88970.00
chr17	80041077	80041301	224	224	671.00	1866.00	1183.22	1008.50	265042.00
chr7	158540884	158540971	87	87	311.00	387.00	363.06	367.00	31586.00
chr1	21553651	21553719	68	68	90.00	133.00	119.29	123.00	8112.00
chr2	219206256	219206349	93	93	198.00	263.00	238.29	242.00	22161.00
chr17	18444211	18445242	1031	1031	0.00	43.00	12.62	6.00	13013.00
chr12	57599340	57599460	120	120	452.00	563.00	504.15	505.00	60498.00
chr11	64417919	64418110	191	191	454.00	595.00	522.75	522.00	99846.00
chr19	3274926	3275650	724	724	7.00	33.00	19.85	19.00	14373.00
chr16	18532086	18532305	219	219	623.00	1258.00	900.14	850.00	197130.00
chr17	3776702	3776756	54	54	1229.00	1493.00	1391.31	1391.00	75131.00
chr1	116932670	116933033	363	363	6.00	2696.00	1344.49	2275.00	488051.00
chr16	1505731	1505796	65	65	296.00	393.00	349.37	351.00	22709.00
chr1	9794029	9794200	171	171	3082.00	3844.00	3453.25	3454.00	590506.00
chr10	73579221	73579379	158	158	7452.00	10031.00	8429.18	8445.50	1331810.00
chr11	6411684	6412146	462	462	34.00	219.00	158.52	168.00	73236.00
chr1	159163212	159163350	138	138	1856.00	2393.00	1997.60	1981.00	275669.00
chr16	1816723	1816804	81	81	1529.00	1862.00	1696.96	1688.00	137454.00
chr7	91722399	91722630	231	231	10.00	188.00	129.94	132.00	30017.00
chr7	44281816	44281939	123	123	1994.00	2725.00	2350.09	2355.00	289061.00
chr2	220467189	220467297	108	108	36.00	55.00	47.66	49.00	5147.00
chr16	4494664	4494729	65	65	346.00	500.00	433.29	426.00	28164.00
chr15	34681844	34681986	142	142	1.00	339.00	213.14	221.50	30266.00
chr9	139995935	139996124	189	189	288.00	426.00	362.06	352.00	68429.00
chr3	180324040	180324160	120	120	125.00	156.00	140.90	142.00	16908.00
chr3	42678359	42681242	2883	2883	36.00	178.00	101.25	100.00	291901.00
chr7	131812776	131815333	2557	2557	0.00	324.00	170.17	157.00	435117.00
chr20	1585387	1585522	135	135	46.00	674.00	398.51	425.00	53799.00
chr3	126751229	126751442	213	213	434.00	604.00	526.72	531.00	112191.00
chr15	63920875	63921014	139	139	489.00	644.00	559.50	548.00	77771.00
chr16	2040128	2040202	74	74	391.00	537.00	483.36	514.00	35769.00
chr9	74324174	74324390	216	216	89.00	170.00	122.36	121.00	26429.00
chr20	44521858	44521950	92	92	563.00	691.00	622.90	610.00	57307.00
chr9	139911647	139911798	151	151	539.00	687.00	605.68	600.00	91458.00
chr9	140055507	140055649	142	142	1210.00	2097.00	1627.25	1660.00	231070.00
chr12	120148055	120148191	136	136	195.00	267.00	236.84	238.00	32210.00
chr12	50474280	50474372	92	92	255.00	323.00	283.79	282.00	26109.00
chr15	63125702	63125828	126	126	405.00	568.00	482.64	482.50	60813.00
chr9	20907148	20907241	93	93	144.00	224.00	200.12	204.00	18611.00
chr16	87874655	87874761	106	106	178.00	244.00	205.08	199.50	21739.00
chr2	162833269	162833460	191	191	0.00	1933.00	1021.80	1554.00	195164.00
chr8	11704560	11704677	117	117	2198.00	2791.00	2421.22	2415.00	283283.00
chr15	63926931	63927087	156	156	254.00	342.00	300.95	310.00	46948.00
chr6	31668718	31668805	87	87	256.00	374.00	316.18	327.00	27508.00
chr7	148910792	148910906	114	114	22.00	64.00	47.27	51.00	5389.00
chr14	42355808	42357213	1405	1405	22.00	392.00	152.17	151.00	213804.00
chr10	88678928	88679226	298	298	69.00	133.00	95.41	94.50	28433.00
chr3	140998219	140998346	127	127	91.00	145.00	112.51	108.00	14289.00
chr1	144859758	144859998	240	240	317.00	504.00	391.68	396.00	94004.00
chr9	96054772	96055455	683	683	315.00	624.00	480.99	502.00	328517.00
chr19	7604803	7604944	141	141	194.00	280.00	245.24	248.00	34579.00
chr12	30906277	30907432	1155	1155	0.00	189.00	40.80	23.00	47123.00
chr9	131112762	131112854	92	92	188.00	349.00	273.00	264.50	25116.00
chr20	61981328	61982379	1051	1051	90.00	216.00	147.62	151.00	155149.00
chr7	38431348	38431618	270	270	865.00	1129.00	975.98	967.50	263514.00
chr20	44521036	44521123	87	87	320.00	449.00	372.59	379.00	32415.00
chr11	64418726	64419108	382	382	321.00	526.00	434.68	446.50	166046.00
chr12	120148344	120150270	1926	1926	0.00	261.00	32.48	6.00	62557.00
chr12	6930971	6931066	95	95	26.00	1124.00	557.00	581.00	52915.00
chr16	2339434	2339621	187	187	249.00	384.00	322.40	330.00	60289.00
chr2	27700083	27700187	104	104	48.00	78.00	64.72	67.00	6731.00
chr14	69805367	69805494	127	127	247.00	483.00	375.43	374.00	47680.00
chr12	9242497	9242619	122	122	363.00	507.00	447.02	456.50	54536.00
chr3	58256658	58256791	133	133	211.00	461.00	303.61	256.00	40380.00
chr10	79744927	79745098	171	171	96.00	211.00	154.04	161.00	26340.00
chr1	159161725	159161866	141	141	1269.00	1486.00	1377.79	1375.00	194268.00
chr16	31085202	31085519	317	317	15.00	72.00	41.97	37.00	13304.00
chr1	171755018	171755218	200	200	118.00	196.00	155.00	156.00	31001.00
chr9	130988124	130989280	1156	1156	0.00	3179.00	332.64	9.00	384531.00
chr15	63127935	63127998	63	63	440.00	589.00	502.98	477.00	31688.00
chr19	1917676	1917821	145	145	15.00	476.00	380.15	430.00	55122.00
chr22	25315792	25315960	168	168	142.00	225.00	186.09	188.00	31263.00
chr2	207943790	207945085	1295	1295	16.00	124.00	68.50	65.00	88713.00
chr11	47330706	47330952	246	246	4.00	935.00	429.37	20.00	105624.00
chr3	142743978	142746095	2117	2117	0.00	174.00	19.93	13.00	42201.00
chr7	44839492	44839694	202	202	0.00	14.00	4.33	3.00	874.00
chr22	31688260	31688471	211	211	22.00	229.00	115.16	115.00	24298.00
chr11	66333492	66333638	146	146	1154.00	1424.00	1308.47	1304.50	191036.00
chr9	131114916	131115026	110	110	337.00	426.00	385.24	386.00	42376.00
chr1	20206	21013	807	807	0.00	54.00	15.85	3.00	12790.00
chr11	108216469	108216635	166	166	39.00	61.00	49.57	49.00	8229.00
chr1	209778880	209779019	139	139	252.00	385.00	303.81	304.00	42229.00
chr1	202935876	202936026	150	150	252.00	604.00	458.62	478.00	68793.00
chr12	57600255	57600524	269	269	448.00	723.00	586.87	569.00	157869.00
chr19	15233503	15233615	112	112	200.00	295.00	243.05	239.00	27222.00
chr8	68115317	68115486	169	169	243.00	357.00	314.82	314.00	53205.00
chr19	13419229	13419342	113	113	22.00	78.00	42.81	34.00	4837.00
chr6	33266815	33267130	315	315	1.00	31.00	16.15	16.00	5088.00
chr16	89780611	89781646	1035	1035	0.00	29.00	12.39	13.00	12823.00
chr12	109964162	109964221	59	59	121.00	149.00	133.59	134.00	7882.00
chr22	24491893	24492045	152	152	103.00	179.00	133.19	134.50	20245.00
chr2	242592926	242593025	99	99	310.00	495.00	390.74	383.00	38683.00
chr1	21937944	21938074	130	130	789.00	1357.00	1095.88	1144.50	142464.00
chr2	223789173	223789313	140	140	359.00	485.00	420.47	418.50	58866.00
chr20	3772318	3772535	217	217	0.00	4.00	2.02	2.00	438.00
chr16	18531918	18532001	83	83	715.00	925.00	810.65	816.00	67284.00
chr1	43396296	43396537	241	241	345.00	471.00	410.87	408.00	99020.00
chr2	100037960	100038115	155	155	103.00	167.00	130.09	125.00	20164.00
chr16	1500497	1500770	273	273	1.00	577.00	298.11	391.00	81384.00
chr19	40876016	40876144	128	128	4374.00	5373.00	4943.24	5067.50	632735.00
chr5	168112691	168112932	241	241	162.00	332.00	229.36	214.00	55275.00
chr2	127825738	127825831	93	93	1332.00	1483.00	1409.86	1412.00	131117.00
chr1	19232015	19234990	2975	2975	19.00	174.00	83.43	77.00	248213.00
chr16	1391129	1391196	67	67	419.00	494.00	451.55	446.00	30254.00
chr6	33410665	33411689	1024	1024	4.00	1222.00	692.70	750.00	709325.00
chr9	95872033	95872266	233	233	0.00	14.00	4.18	1.00	975.00
chr1	53378627	53378839	212	212	10.00	35.00	24.72	26.00	5240.00
chr2	80531276	80531693	417	417	62.00	283.00	194.10	215.00	80938.00
chr7	44286718	44286791	73	73	1502.00	1896.00	1718.47	1722.00	125448.00
chr7	157369304	157369471	167	167	2102.00	2519.00	2342.65	2353.00	391223.00
chr11	18755079	18755191	112	112	0.00	1086.00	738.44	1019.00	82705.00
chr6	86237979	86238080	101	101	400.00	526.00	471.95	477.00	47667.00
chr8	145000951	145001050	99	99	70.00	115.00	91.98	90.00	9106.00
chr19	45167680	45167966	286	286	21.00	41.00	33.44	35.00	9565.00
chr10	48930165	48930400	235	235	0.00	8.00	0.90	0.00	212.00
chr16	87871450	87871547	97	97	239.00	352.00	308.53	326.00	29927.00
chr1	109815454	109815649	195	195	1012.00	1575.00	1205.63	1182.00	235097.00
chr1	208215442	208215711	269	269	96.00	216.00	153.58	155.00	41314.00
chr2	260866	261451	585	585	7.00	60.00	31.56	30.00	18460.00
chr5	180481266	180481724	458	458	7.00	87.00	40.23	44.00	18424.00
chr7	73119479	73119631	152	152	10.00	3229.00	1326.80	14.00	201673.00
chr15	34677248	34677358	110	110	365.00	584.00	460.65	447.50	50671.00
chr16	57687114	57687247	133	133	78.00	141.00	110.56	108.00	14705.00
chr15	50649406	50649592	186	186	1.00	23.00	9.28	6.00	1726.00
chr22	21071995	21072066	71	71	2871.00	3321.00	3080.66	3085.00	218727.00
chr5	179200882	179201561	679	679	7.00	88.00	56.43	55.00	38313.00
chr10	98763824	98763979	155	155	617.00	939.00	766.00	775.00	118730.00
chr14	102963315	102963457	142	142	267.00	383.00	306.06	296.00	43460.00
chr1	21932558	21933138	580	580	0.00	1946.00	405.03	11.00	234920.00
chr16	28118842	28118998	156	156	556.00	683.00	619.31	619.00	96612.00
chr1	241767561	241767881	320	320	63.00	146.00	103.88	104.00	33240.00
chr11	66812063	66812184	121	121	278.00	402.00	334.53	324.00	40478.00
chr11	12248571	12248678	107	107	1121.00	1414.00	1258.13	1249.00	134620.00
chr9	130588788	130588951	163	163	102.00	177.00	142.33	148.00	23199.00
chr22	21068915	21068988	73	73	2526.00	3302.00	2971.95	2963.00	216952.00
chr1	43424304	43424531	227	227	37.00	574.00	351.44	373.00	79776.00
chr14	105852021	105853670	1649	1649	11.00	527.00	43.27	32.00	71360.00
chr15	34823469	34823579	110	110	338.00	537.00	426.90	419.00	46959.00
chr11	171365	172282	917	917	0.00	24.00	9.06	10.00	8307.00
chr22	24493976	24494155	179	179	138.00	217.00	181.03	181.00	32405.00
chr15	79291060	79291167	107	107	966.00	1257.00	1167.47	1188.00	124919.00
chr16	2145904	2146194	290	290	1.00	7.00	3.44	4.00	997.00
chr9	131503050	131503166	116	116	1051.00	1272.00	1155.87	1129.00	134081.00
chr11	61301983	61302579	596	596	2.00	20.00	10.83	10.00	6454.00
chr22	25308609	25308719	110	110	89.00	142.00	113.24	110.50	12456.00
chr12	63977826	63979986	2160	2160	0.00	59.00	20.44	17.00	44158.00
chr19	46928844	46930933	2089	2089	8.00	795.00	388.03	395.00	810599.00
chr16	56969146	56969224	78	78	312.00	396.00	344.60	349.00	26879.00
chr17	40665787	40665996	209	209	6.00	3103.00	1624.01	2617.00	339418.00
chr9	131669435	131671600	2165	2165	45.00	599.00	270.44	239.00	585496.00
chr2	220164026	220164271	245	245	13.00	1992.00	634.29	23.00	155400.00
chr19	7589846	7590052	206	206	113.00	234.00	186.18	185.50	38354.00
chr6	91260186	91260268	82	82	208.00	253.00	227.33	226.00	18641.00
chr9	124543742	124543830	88	88	746.00	849.00	801.85	805.50	70563.00
chr12	54071005	54071170	165	165	9.00	56.00	35.58	34.00	5870.00
chr2	40443	41212	769	769	23.00	112.00	57.62	55.00	44312.00
chr11	67852159	67852747	588	588	0.00	24.00	11.22	10.00	6597.00
chr8	8233762	8234810	1048	1048	10.00	68.00	34.42	34.00	36070.00
chr2	175671113	175672148	1035	1035	0.00	9.00	2.90	2.00	2997.00
chr7	138984922	138985438	516	516	0.00	16.00	8.58	11.00	4426.00
chr22	40816850	40817104	254	254	172.00	281.00	226.35	227.00	57494.00
chr19	14263120	14263249	129	129	1039.00	1247.00	1140.02	1140.00	147063.00
chr19	16962222	16962345	123	123	286.00	435.00	341.20	331.00	41967.00
chr1	109813838	109813918	80	80	986.00	1201.00	1089.71	1092.50	87177.00
chr3	49898148	49898562	414	414	1.00	2499.00	1127.21	1935.50	466664.00
chr17	17131202	17131510	308	308	11.00	257.00	141.04	128.00	43439.00
chr1	21936067	21936139	72	72	618.00	811.00	721.93	719.00	51979.00
chr3	130424404	130424615	211	211	78.00	179.00	120.27	116.00	25378.00
chr12	56532710	56532797	87	87	145.00	189.00	166.06	167.00	14447.00
chr16	29888591	29888788	197	197	1479.00	2055.00	1746.88	1749.00	344135.00
chr2	114394588	114396196	1608	1608	12.00	96.00	49.35	46.00	79349.00
chr3	124180736	124180803	67	67	493.00	570.00	532.91	532.00	35705.00
chr9	111798485	111798660	175	175	175.00	278.00	226.01	227.00	39551.00
chr10	73847897	73848372	475	475	45.00	1240.00	649.87	732.00	308687.00
chr22	21075585	21075706	121	121	1552.00	2034.00	1686.24	1634.00	204035.00
chr22	20920753	20921104	351	351	160.00	360.00	250.19	272.00	87816.00
chr9	140953020	140953185	165	165	56.00	84.00	70.81	70.00	11684.00
chr22	41620970	41621075	105	105	185.00	233.00	209.38	209.00	21985.00
chr11	6243671	6243839	168	168	125.00	189.00	154.64	155.00	25980.00
chr15	74704225	74704353	128	128	264.00	368.00	322.69	333.00	41304.00
chr3	48719780	48719985	205	205	277.00	383.00	323.51	325.00	66319.00
chr1	222833247	222833348	101	101	111.00	204.00	146.76	143.00	14823.00
chr1	6583675	6584824	1149	1149	21.00	84.00	49.14	47.00	56457.00
chr11	126135857	126135976	119	119	362.00	505.00	432.66	422.00	51486.00
chr8	75156763	75157410	647	647	97.00	285.00	178.40	168.00	115426.00
chr15	83345212	83345389	177	177	417.00	580.00	505.29	510.00	89437.00
chr14	68031638	68032561	923	923	0.00	17.00	5.74	6.00	5302.00
chr19	42479780	42479949	169	169	7700.00	10580.00	8986.25	8807.00	1518677.00
chr16	31503329	31503407	78	78	645.00	788.00	715.00	705.00	55770.00
chr17	1564564	1564700	136	136	304.00	365.00	334.44	333.00	45484.00
chr16	58717858	58718082	224	224	32.00	65.00	47.90	48.00	10730.00
chr14	71575320	71575763	443	443	191.00	286.00	244.71	247.00	108408.00
chr1	202934498	202934628	130	130	265.00	452.00	332.28	318.50	43196.00
chr7	73118477	73118586	109	109	2403.00	2929.00	2757.81	2784.00	300601.00
chr19	13365908	13366073	165	165	85.00	133.00	105.95	102.00	17482.00
chr10	102265117	102265958	841	841	10.00	57.00	27.15	25.00	22837.00
chr9	139983320	139983457	137	137	167.00	242.00	208.57	208.00	28574.00
chr18	29206245	29206347	102	102	213.00	315.00	269.14	260.50	27452.00
chr12	120578662	120578827	165	165	97.00	147.00	124.88	126.00	20606.00
chr5	757516	758226	710	710	2.00	14.00	6.73	7.00	4776.00
chr8	21632483	21632567	84	84	105.00	142.00	129.15	132.00	10849.00
chr4	54011499	54011749	250	250	88.00	234.00	144.14	119.50	36035.00
chr8	141680613	141681365	752	752	4.00	37.00	19.65	18.00	14775.00
chr11	57367351	57367850	499	499	108.00	273.00	185.86	185.00	92746.00
chr12	63980009	63980784	775	775	0.00	19.00	6.93	6.00	5372.00
chr9	140057042	140057203	161	161	8.00	4779.00	4085.09	4394.00	657699.00
chr2	7055953	7056098	145	145	59.00	80.00	68.10	68.00	9874.00
chr12	52387768	52389043	1275	1275	9.00	496.00	314.65	344.00	401181.00
chr19	50104931	50105175	244	244	150.00	392.00	232.05	208.00	56621.00
chr19	5218430	5218543	113	113	714.00	967.00	874.39	900.00	98806.00
chr16	29898969	29899138	169	169	618.00	914.00	737.18	733.00	124583.00
chr7	99030900	99031041	141	141	35.00	83.00	59.34	51.00	8367.00
chr17	36692926	36693212	286	286	0.00	8.00	4.45	5.50	1272.00
chr15	73857770	73859335	1565	1565	0.00	72.00	40.45	43.00	63300.00
chr6	44104085	44104176	91	91	224.00	286.00	251.24	252.00	22863.00
chr1	21938518	21938602	84	84	881.00	1354.00	1142.35	1167.00	95957.00
chr19	13423482	13423595	113	113	22.00	38.00	29.66	30.00	3352.00
chr16	70292882	70293089	207	207	967.00	1666.00	1335.02	1278.00	276350.00
chr18	61060641	61060782	141	141	225.00	360.00	292.31	289.00	41216.00
chr16	22269814	22270016	202	202	35.00	74.00	53.68	53.00	10843.00
chr1	21554423	21554534	111	111	94.00	147.00	121.38	118.00	13473.00
chr9	140057255	140057455	200	200	5.00	5223.00	3553.86	4394.00	710772.00
chr7	1488255	1488397	142	142	26.00	46.00	38.33	39.00	5443.00
chr14	100166351	100166438	87	87	1546.00	1766.00	1641.87	1645.00	142843.00
chr9	101065522	101065705	183	183	762.00	1154.00	936.92	958.00	171457.00
chr5	68411752	68412041	289	289	88.00	166.00	119.12	118.00	34427.00
chr1	2452539	2452754	215	215	94.00	139.00	124.58	126.00	26784.00
chr1	21564626	21564737	111	111	55.00	88.00	73.52	74.00	8161.00
chr13	42037713	42039066	1353	1353	0.00	22.00	9.26	8.00	12533.00
chr2	114350236	114350443	207	207	0.00	1.00	0.12	0.00	25.00
chr1	21939668	21939722	54	54	989.00	1212.00	1117.63	1135.00	60352.00
chr9	139353895	139354007	112	112	77.00	102.00	87.21	87.00	9768.00
chr7	102176367	102176618	251	251	7.00	47.00	23.82	15.00	5978.00
chr3	51411753	51412018	265	265	2.00	461.00	176.21	9.00	46696.00
chr17	73888091	73888266	175	175	52.00	87.00	69.69	71.00	12195.00
chr13	103297258	103297435	177	177	3.00	121.00	59.62	79.00	10553.00
chr15	63922664	63922834	170	170	339.00	542.00	447.02	456.00	75994.00
chr3	33400774	33400849	75	75	273.00	347.00	301.93	296.00	22645.00
chr22	50671744	50671955	211	211	71.00	160.00	119.23	123.00	25158.00
chr1	21190968	21191205	237	237	444.00	635.00	553.28	552.00	131127.00
chr5	14481649	14481727	78	78	267.00	360.00	318.38	320.00	24834.00
chr15	101605556	101606410	854	854	18.00	77.00	44.97	45.00	38401.00
chr17	80040402	80040554	152	152	1206.00	1540.00	1428.55	1426.00	217140.00
chr2	132269293	132270897	1604	1604	3.00	93.00	29.87	27.00	47907.00
chr11	1778553	1778786	233	233	3879.00	5206.00	4555.83	4557.00	1061508.00
chr11	1469616	1469808	192	192	24.00	54.00	36.71	35.00	7048.00
chr12	120138549	120138630	81	81	290.00	390.00	336.30	325.00	27240.00
chr7	901016	901101	85	85	472.00	617.00	566.06	572.00	48115.00
chr19	13372263	13372424	161	161	89.00	175.00	133.45	136.00	21485.00
chr17	40843154	40843311	157	157	490.00	690.00	570.79	569.00	89614.00
chr17	80039476	80039719	243	243	992.00	1432.00	1182.00	1141.00	287225.00
chr17	16681109	16687365	6256	6256	0.00	82.00	24.58	24.00	153775.00
chr1	116935475	116935610	135	135	2595.00	3340.00	2921.59	2912.00	394415.00
chr6	128294808	128294972	164	164	227.00	368.00	297.50	297.50	48790.00
chr5	109189927	109190617	690	690	0.00	13.00	4.75	5.00	3275.00
chr15	40757533	40757634	101	101	64.00	224.00	180.56	187.00	18237.00
chr2	220164706	220164981	275	275	1349.00	2415.00	2022.56	2018.00	556203.00
chr3	164905164	164908639	3475	3475	14.00	408.00	122.36	99.00	425197.00
chr11	60699157	60699356	199	199	149.00	610.00	504.97	515.00	100490.00
chr2	96680301	96680717	416	416	0.00	8.00	4.41	4.00	1833.00
chr17	40845314	40845554	240	240	649.00	986.00	829.37	834.50	199049.00
chr12	125264513	125265391	878	878	4.00	43.00	21.03	20.00	18467.00
chr1	156623704	156624158	454	454	0.00	26.00	7.55	5.00	3428.00
chr6	108370456	108370622	166	166	344.00	534.00	417.11	422.00	69240.00
chr11	19180486	19180587	101	101	64.00	93.00	79.37	81.00	8016.00
chr19	42489069	42489338	269	269	1746.00	2975.00	2414.68	2556.00	649548.00
chr2	198274493	198274731	238	238	257.00	419.00	332.21	328.50	79067.00
