#chrom	start	end	size	num_data	min	max	mean	median	sum
chr1	32205710	32205779	69	69	985.00	1241.00	1080.75	1065.00	74572.00
chr3	33420176	33420326	150	150	0.00	501.00	157.57	16.00	23635.00
chr9	114820707	114820966	259	259	42.00	297.00	147.15	142.00	38111.00
chr15	41865876	41866023	147	147	0.00	1308.00	1033.72	1139.00	151957.00
chr19	55554308	55554637	329	329	0.00	2.00	0.61	0.00	202.00
chr1	116933403	116933513	110	110	1592.00	2057.00	1777.53	1747.00	195528.00
chr19	15374230	15374359	129	129	6.00	60.00	32.81	33.00	4232.00
chr12	56090682	56090852	170	170	36.00	81.00	62.51	64.00	10626.00
chr14	69445668	69445876	208	208	67.00	168.00	105.78	96.00	22003.00
chr12	57603474	57603651	177	177	341.00	607.00	466.12	452.00	82503.00
chr22	32897492	32898946	1454	1454	0.00	123.00	29.49	25.00	42874.00
chr16	16367702	16367764	62	62	6.00	313.00	113.89	106.50	7061.00
chr19	5245786	5246056	270	270	87.00	281.00	195.23	203.00	52711.00
chr16	74345440	74345829	389	389	0.00	14.00	0.22	0.00	84.00
chr6	107096899	107097076	177	177	83.00	145.00	122.28	119.00	21644.00
chr1	29641883	29642019	136	136	91.00	210.00	147.13	138.00	20010.00
chr8	97342440	97342509	69	69	257.00	346.00	307.67	317.00	21229.00
chr8	68116914	68117054	140	140	96.00	169.00	129.84	129.00	18177.00
chr22	22037470	22037546	76	76	105.00	157.00	134.66	129.00	10234.00
chr22	50682147	50683420	1273	1273	0.00	139.00	32.90	26.00	41884.00
chr20	44048971	44049069	98	98	356.00	536.00	458.89	473.50	44971.00
chr1	36904356	36904511	155	155	111.00	280.00	182.92	184.00	28352.00
chr12	71054719	71054877	158	158	127.00	375.00	272.95	298.00	43126.00
chr15	50654364	50655515	1151	1151	0.00	12.00	0.50	0.00	576.00
chr2	234198499	234198620	121	121	119.00	308.00	216.39	225.00	26183.00
chr9	128001699	128001812	113	113	426.00	621.00	500.96	495.00	56608.00
chr8	38272296	38272419	123	123	116.00	236.00	189.99	194.00	23369.00
chr11	73068069	73068179	110	110	105.00	194.00	154.85	161.00	17033.00
chr16	28123137	28123327	190	190	245.00	425.00	303.18	293.00	57604.00
chr12	49424062	49424222	160	160	6.00	46.00	30.07	30.00	4811.00
chr19	50302885	50303023	138	138	413.00	685.00	534.78	521.00	73800.00
chr19	42480567	42480718	151	151	3834.00	4867.00	4439.23	4608.00	670323.00
chr3	197904395	197905301	906	906	0.00	6.00	0.84	0.00	762.00
chr13	100189992	100190117	125	125	220.00	343.00	277.47	276.00	34684.00
chr19	14268062	14268272	210	210	214.00	437.00	332.27	332.00	69776.00
chr10	93786886	93787057	171	171	0.00	64.00	33.34	35.00	5701.00
chr1	109808726	109808828	102	102	142.00	264.00	199.58	205.00	20357.00
chr4	134075461	134075520	59	59	249.00	340.00	289.07	294.00	17055.00
chr1	22052268	22053864	1596	1596	0.00	72.00	6.82	0.00	10890.00
chr9	140056855	140056968	113	113	1592.00	2381.00	2070.44	2179.00	233960.00
chr19	42482087	42482224	137	137	3544.00	4622.00	3992.42	4009.00	546962.00
chr19	4556962	4557025	63	63	1060.00	1257.00	1138.57	1122.00	71730.00
chr19	14266921	14267013	92	92	308.00	504.00	411.85	414.50	37890.00
chr22	42273851	42274127	276	276	0.00	1578.00	696.46	817.00	192222.00
chr1	205549788	205550049	261	261	229.00	400.00	298.45	291.00	77895.00
chr1	110765585	110766522	937	937	63.00	366.00	198.77	188.00	186244.00
chr19	55553595	55554158	563	563	0.00	115.00	34.73	28.00	19551.00
chr7	150929881	150931360	1479	1479	3.00	202.00	60.51	44.00	89501.00
chr3	124215157	124215260	103	103	439.00	859.00	672.77	742.00	69295.00
chr16	58220658	58220760	102	102	86.00	191.00	144.92	140.00	14782.00
chr3	10381925	10382033	108	108	268.00	505.00	429.71	440.00	46409.00
chr10	11356101	11356221	120	120	87.00	242.00	175.98	182.00	21118.00
chr22	42294652	42294785	133	133	953.00	1645.00	1320.71	1334.00	175654.00
chr1	2005531	2005714	183	183	0.00	66.00	33.61	36.00	6151.00
chr12	113722522	113722576	54	54	43.00	97.00	71.54	81.50	3863.00
chr9	131502198	131502398	200	200	0.00	995.00	786.39	822.00	157279.00
chr19	40873602	40873786	184	184	2779.00	3618.00	3138.74	3114.50	577528.00
chr2	220162606	220162825	219	219	622.00	1191.00	832.72	757.00	182365.00
chr16	28270027	28270355	328	328	0.00	74.00	33.23	32.00	10898.00
chr4	3225718	3225858	140	140	219.00	492.00	351.82	373.00	49255.00
chr17	44127898	44128070	172	172	18.00	64.00	42.38	39.00	7290.00
chr3	47462043	47462262	219	219	143.00	533.00	282.59	217.00	61888.00
chr6	99873090	99873182	92	92	19.00	207.00	82.61	62.00	7600.00
chr7	142561723	142562504	781	781	273.00	824.00	567.87	604.00	443504.00
chr1	159169540	159169666	126	126	2030.00	3076.00	2708.78	2766.00	341306.00
chr19	7606869	7606953	84	84	75.00	137.00	103.73	98.00	8713.00
chr16	2811561	2818298	6737	6737	0.00	744.00	207.59	142.00	1398526.00
chr3	47450652	47450807	155	155	9.00	36.00	21.54	23.00	3339.00
chr11	118403631	118403922	291	291	183.00	653.00	366.63	311.00	106690.00
chr1	205555161	205555335	174	174	334.00	627.00	497.76	501.00	86611.00
chr12	125603186	125603311	125	125	57.00	103.00	81.40	80.00	10175.00
chr11	86658288	86659498	1210	1210	0.00	39.00	13.03	14.00	15768.00
chr22	37764946	37768745	3799	3799	0.00	786.00	282.95	250.00	1074928.00
chr10	46345664	46346215	551	551	0.00	5.00	0.91	0.00	500.00
chr22	33673045	33673241	196	196	541.00	1069.00	741.43	720.00	145321.00
chr9	140042599	140042666	67	67	0.00	199.00	162.16	178.00	10865.00
chr3	48717233	48717320	87	87	191.00	388.00	320.16	342.00	27854.00
chr11	60681600	60681740	140	140	53.00	192.00	103.26	90.00	14457.00
chr10	93784512	93784724	212	212	18.00	125.00	49.01	37.50	10390.00
chr12	7289424	7290372	948	948	0.00	639.00	150.97	0.00	143124.00
chr3	132387062	132387526	464	464	0.00	56.00	16.76	18.00	7775.00
chr16	2335442	2335647	205	205	222.00	630.00	443.91	448.00	91002.00
chr16	1794782	1797276	2494	2494	0.00	645.00	59.35	14.00	148009.00
chr16	3786036	3786204	168	168	19.00	161.00	73.65	66.00	12373.00
chr9	141131209	141131766	557	557	0.00	31.00	1.85	0.00	1030.00
chr14	92965028	92966015	987	987	9.00	299.00	103.43	94.00	102090.00
chr19	54692070	54692200	130	130	258.00	892.00	541.18	420.00	70354.00
chr15	43866006	43866230	224	224	43.00	311.00	131.23	79.50	29396.00
chr3	40231316	40231954	638	638	122.00	468.00	246.75	233.50	157429.00
chr3	50148937	50149455	518	518	0.00	48.00	18.61	21.00	9638.00
chr4	81117505	81117755	250	250	39.00	126.00	81.00	86.50	20249.00
chr10	46740404	46740638	234	234	0.00	81.00	25.63	3.00	5998.00
chr3	124210169	124210271	102	102	463.00	729.00	540.20	543.00	55100.00
chr11	107488830	107488932	102	102	156.00	302.00	209.32	205.00	21351.00
chr9	130591965	130592106	141	141	24.00	85.00	47.09	34.00	6640.00
chr1	20981932	20982027	95	95	534.00	907.00	686.82	650.00	65248.00
chr12	75875613	75875859	246	246	5.00	137.00	58.45	67.00	14379.00
chr22	32046684	32046764	80	80	24.00	63.00	54.75	61.50	4380.00
chr11	70331418	70331658	240	240	10.00	165.00	94.83	101.00	22760.00
chr14	51079976	51080069	93	93	747.00	1184.00	923.72	858.00	85906.00
chr17	80041077	80041301	224	224	271.00	962.00	572.25	454.50	128184.00
chr7	158540884	158540971	87	87	98.00	158.00	120.03	116.00	10443.00
chr1	21553651	21553719	68	68	17.00	77.00	30.57	23.00	2079.00
chr2	219206256	219206349	93	93	29.00	122.00	75.54	70.00	7025.00
chr17	18444211	18445242	1031	1031	0.00	146.00	22.26	13.00	22948.00
chr12	57599340	57599460	120	120	289.00	441.00	368.71	355.00	44245.00
chr11	64417919	64418110	191	191	268.00	509.00	409.98	443.00	78307.00
chr19	3274926	3275650	724	724	0.00	79.00	17.28	1.00	12510.00
chr16	18532086	18532305	219	219	386.00	819.00	555.53	527.00	121662.00
chr17	3776702	3776756	54	54	569.00	724.00	654.09	662.00	35321.00
chr1	116932670	116933033	363	363	0.00	2457.00	1066.43	1487.00	387113.00
chr16	1505731	1505796	65	65	187.00	299.00	249.18	247.00	16197.00
chr1	9794029	9794200	171	171	2043.00	2642.00	2290.01	2245.00	391592.00
chr10	73579221	73579379	158	158	4566.00	6689.00	5439.09	5504.00	859376.00
chr11	6411684	6412146	462	462	0.00	182.00	101.07	118.00	46693.00
chr1	159163212	159163350	138	138	1200.00	1630.00	1396.46	1407.50	192712.00
chr16	1816723	1816804	81	81	936.00	1100.00	1022.75	1028.00	82843.00
chr7	91722399	91722630	231	231	8.00	227.00	157.92	158.00	36479.00
chr7	44281816	44281939	123	123	1136.00	1571.00	1387.27	1414.00	170634.00
chr2	220467189	220467297	108	108	10.00	53.00	31.18	36.00	3367.00
chr16	4494664	4494729	65	65	407.00	548.00	473.68	464.00	30789.00
chr15	34681844	34681986	142	142	0.00	82.00	45.74	55.00	6495.00
chr9	139995935	139996124	189	189	165.00	447.00	333.42	341.00	63016.00
chr3	180324040	180324160	120	120	29.00	79.00	55.12	60.00	6615.00
chr3	42678359	42681242	2883	2883	0.00	331.00	85.08	68.00	245290.00
chr7	131812776	131815333	2557	2557	0.00	261.00	71.56	58.00	182971.00
chr20	1585387	1585522	135	135	75.00	678.00	478.22	575.00	64560.00
chr3	126751229	126751442	213	213	265.00	511.00	382.03	362.00	81373.00
chr15	63920875	63921014	139	139	305.00	533.00	409.55	396.00	56927.00
chr16	2040128	2040202	74	74	393.00	535.00	471.51	481.00	34892.00
chr9	74324174	74324390	216	216	27.00	82.00	56.59	50.00	12224.00
chr20	44521858	44521950	92	92	372.00	621.00	490.10	462.00	45089.00
chr9	139911647	139911798	151	151	142.00	317.00	225.04	210.00	33981.00
chr9	140055507	140055649	142	142	1061.00	1494.00	1273.61	1242.50	180852.00
chr12	120148055	120148191	136	136	67.00	197.00	137.78	134.50	18738.00
chr12	50474280	50474372	92	92	48.00	126.00	96.20	97.00	8850.00
chr15	63125702	63125828	126	126	408.00	647.00	524.73	504.50	66116.00
chr9	20907148	20907241	93	93	70.00	194.00	153.96	161.00	14318.00
chr16	87874655	87874761	106	106	41.00	97.00	70.20	72.00	7441.00
chr2	162833269	162833460	191	191	0.00	2471.00	1335.24	2011.00	255031.00
chr8	11704560	11704677	117	117	1929.00	2578.00	2159.58	2108.00	252671.00
chr15	63926931	63927087	156	156	109.00	250.00	184.36	191.00	28760.00
chr6	31668718	31668805	87	87	134.00	210.00	155.90	155.00	13563.00
chr7	148910792	148910906	114	114	24.00	73.00	39.50	36.00	4503.00
chr14	42355808	42357213	1405	1405	0.00	486.00	114.48	105.00	160844.00
chr10	88678928	88679226	298	298	23.00	117.00	68.77	68.00	20493.00
chr3	140998219	140998346	127	127	33.00	99.00	49.57	40.00	6296.00
chr1	144859758	144859998	240	240	201.00	344.00	280.99	290.00	67437.00
chr9	96054772	96055455	683	683	100.00	385.00	247.27	245.00	168884.00
chr19	7604803	7604944	141	141	93.00	188.00	144.92	144.00	20434.00
chr12	30906277	30907432	1155	1155	0.00	135.00	28.03	23.00	32372.00
chr9	131112762	131112854	92	92	58.00	280.00	143.30	102.00	13184.00
chr20	61981328	61982379	1051	1051	30.00	191.00	93.05	88.00	97798.00
chr7	38431348	38431618	270	270	584.00	1138.00	852.22	826.50	230099.00
chr20	44521036	44521123	87	87	342.00	497.00	420.91	444.00	36619.00
chr11	64418726	64419108	382	382	238.00	519.00	353.68	345.50	135104.00
chr12	120148344	120150270	1926	1926	0.00	559.00	39.71	0.00	76476.00
chr12	6930971	6931066	95	95	31.00	895.00	497.79	518.00	47290.00
chr16	2339434	2339621	187	187	56.00	179.00	83.81	77.00	15673.00
chr2	27700083	27700187	104	104	12.00	32.00	20.55	21.00	2137.00
chr14	69805367	69805494	127	127	47.00	172.00	104.38	93.00	13256.00
chr12	9242497	9242619	122	122	83.00	211.00	148.43	150.00	18108.00
chr3	58256658	58256791	133	133	172.00	460.00	295.64	284.00	39320.00
chr10	79744927	79745098	171	171	65.00	181.00	122.46	117.00	20941.00
chr1	159161725	159161866	141	141	652.00	1197.00	976.28	1022.00	137656.00
chr16	31085202	31085519	317	317	0.00	22.00	7.96	6.00	2523.00
chr1	171755018	171755218	200	200	12.00	165.00	110.14	117.00	22029.00
chr9	130988124	130989280	1156	1156	0.00	1812.00	187.18	4.00	216378.00
chr15	63127935	63127998	63	63	238.00	460.00	360.65	380.00	22721.00
chr19	1917676	1917821	145	145	15.00	415.00	283.09	307.00	41048.00
chr22	25315792	25315960	168	168	53.00	234.00	126.06	113.00	21178.00
chr2	207943790	207945085	1295	1295	6.00	430.00	80.18	48.00	103837.00
chr11	47330706	47330952	246	246	0.00	598.00	252.59	0.00	62137.00
chr3	142743978	142746095	2117	2117	0.00	383.00	29.92	8.00	63344.00
chr7	44839492	44839694	202	202	0.00	46.00	21.67	23.00	4377.00
chr22	31688260	31688471	211	211	11.00	142.00	65.30	59.00	13779.00
chr11	66333492	66333638	146	146	941.00	1274.00	1151.25	1167.50	168083.00
chr9	131114916	131115026	110	110	227.00	446.00	386.83	409.00	42551.00
chr1	20206	21013	807	807	0.00	54.00	11.84	1.00	9557.00
chr11	108216469	108216635	166	166	2.00	62.00	22.11	12.00	3670.00
chr1	209778880	209779019	139	139	107.00	223.00	180.21	189.00	25049.00
chr1	202935876	202936026	150	150	183.00	318.00	257.49	268.00	38624.00
chr12	57600255	57600524	269	269	178.00	395.00	299.55	311.00	80578.00
chr19	15233503	15233615	112	112	197.00	483.00	325.67	310.00	36475.00
chr8	68115317	68115486	169	169	92.00	208.00	152.54	146.00	25779.00
chr19	13419229	13419342	113	113	22.00	49.00	34.24	32.00	3869.00
chr6	33266815	33267130	315	315	0.00	1.00	0.08	0.00	26.00
chr16	89780611	89781646	1035	1035	0.00	188.00	48.34	40.00	50037.00
chr12	109964162	109964221	59	59	19.00	59.00	39.42	46.00	2326.00
chr22	24491893	24492045	152	152	33.00	156.00	74.13	52.00	11268.00
chr2	242592926	242593025	99	99	186.00	318.00	237.13	225.00	23476.00
chr1	21937944	21938074	130	130	557.00	1082.00	817.38	802.00	106260.00
chr2	223789173	223789313	140	140	299.00	438.00	360.81	356.00	50514.00
chr20	3772318	3772535	217	217	0.00	9.00	6.46	9.00	1401.00
chr16	18531918	18532001	83	83	554.00	681.00	630.90	643.00	52365.00
chr1	43396296	43396537	241	241	274.00	505.00	367.35	352.00	88531.00
chr2	100037960	100038115	155	155	11.00	174.00	93.70	109.00	14523.00
chr16	1500497	1500770	273	273	4.00	404.00	202.72	236.00	55343.00
chr19	40876016	40876144	128	128	2880.00	3953.00	3363.92	3285.50	430582.00
chr5	168112691	168112932	241	241	79.00	198.00	128.26	128.00	30910.00
chr2	127825738	127825831	93	93	592.00	809.00	695.67	694.00	64697.00
chr1	19232015	19234990	2975	2975	0.00	173.00	57.89	52.00	172213.00
chr16	1391129	1391196	67	67	184.00	249.00	224.52	229.00	15043.00
chr6	33410665	33411689	1024	1024	4.00	784.00	353.27	344.00	361752.00
chr9	95872033	95872266	233	233	0.00	0.00	0.00	0.00	0.00
chr1	53378627	53378839	212	212	0.00	25.00	2.08	0.00	442.00
chr2	80531276	80531693	417	417	29.00	159.00	82.45	81.00	34380.00
chr7	44286718	44286791	73	73	876.00	1140.00	1022.86	1038.00	74669.00
chr7	157369304	157369471	167	167	1078.00	1662.00	1362.29	1354.00	227502.00
chr11	18755079	18755191	112	112	0.00	736.00	463.96	612.00	51963.00
chr6	86237979	86238080	101	101	341.00	616.00	476.83	501.00	48160.00
chr8	145000951	145001050	99	99	70.00	109.00	85.58	77.00	8472.00
chr19	45167680	45167966	286	286	21.00	122.00	56.05	45.00	16030.00
chr10	48930165	48930400	235	235	0.00	20.00	10.22	12.00	2401.00
chr16	87871450	87871547	97	97	105.00	258.00	186.92	194.00	18131.00
chr1	109815454	109815649	195	195	446.00	618.00	517.16	512.00	100847.00
chr1	208215442	208215711	269	269	117.00	286.00	209.91	212.00	56465.00
chr2	260866	261451	585	585	0.00	54.00	17.56	11.00	10271.00
chr5	180481266	180481724	458	458	0.00	35.00	6.58	0.00	3012.00
chr7	73119479	73119631	152	152	22.00	2018.00	920.22	45.00	139873.00
chr15	34677248	34677358	110	110	181.00	311.00	262.90	265.00	28919.00
chr16	57687114	57687247	133	133	96.00	255.00	169.71	184.00	22571.00
chr15	50649406	50649592	186	186	0.00	15.00	9.56	8.00	1779.00
chr22	21071995	21072066	71	71	1878.00	2350.00	2139.38	2201.00	151896.00
chr5	179200882	179201561	679	679	0.00	63.00	16.71	13.00	11347.00
chr10	98763824	98763979	155	155	239.00	402.00	321.77	321.00	49874.00
chr14	102963315	102963457	142	142	83.00	266.00	150.13	127.00	21318.00
chr1	21932558	21933138	580	580	0.00	1297.00	266.72	12.00	154698.00
chr16	28118842	28118998	156	156	319.00	428.00	391.50	395.00	61074.00
chr1	241767561	241767881	320	320	14.00	111.00	55.11	53.00	17634.00
chr11	66812063	66812184	121	121	206.00	366.00	283.78	272.00	34337.00
chr11	12248571	12248678	107	107	758.00	927.00	837.10	836.00	89570.00
chr9	130588788	130588951	163	163	10.00	35.00	21.31	20.00	3473.00
chr22	21068915	21068988	73	73	1701.00	2279.00	1995.12	2000.00	145644.00
chr1	43424304	43424531	227	227	0.00	436.00	255.79	291.00	58065.00
chr14	105852021	105853670	1649	1649	0.00	295.00	20.91	9.00	34476.00
chr15	34823469	34823579	110	110	157.00	283.00	209.14	210.00	23005.00
chr11	171365	172282	917	917	0.00	14.00	3.85	0.00	3530.00
chr22	24493976	24494155	179	179	42.00	181.00	118.72	121.00	21251.00
chr15	79291060	79291167	107	107	558.00	733.00	632.23	615.00	67649.00
chr16	2145904	2146194	290	290	0.00	5.00	0.98	0.00	284.00
chr9	131503050	131503166	116	116	564.00	1032.00	803.69	804.00	93228.00
chr11	61301983	61302579	596	596	0.00	20.00	5.77	8.00	3437.00
chr22	25308609	25308719	110	110	33.00	123.00	89.40	87.00	9834.00
chr12	63977826	63979986	2160	2160	0.00	71.00	18.06	17.00	39016.00
chr19	46928844	46930933	2089	2089	5.00	961.00	260.46	214.00	544102.00
chr16	56969146	56969224	78	78	212.00	287.00	257.77	261.50	20106.00
chr17	40665787	40665996	209	209	0.00	1834.00	940.86	1469.00	196639.00
chr9	131669435	131671600	2165	2165	70.00	431.00	200.45	174.00	433965.00
chr2	220164026	220164271	245	245	0.00	919.00	284.77	7.00	69769.00
chr19	7589846	7590052	206	206	23.00	84.00	54.32	49.00	11189.00
chr6	91260186	91260268	82	82	75.00	124.00	105.43	99.00	8645.00
chr9	124543742	124543830	88	88	324.00	467.00	407.57	418.00	35866.00
chr12	54071005	54071170	165	165	0.00	38.00	26.53	37.00	4377.00
chr2	40443	41212	769	769	19.00	215.00	95.63	97.00	73539.00
chr11	67852159	67852747	588	588	0.00	72.00	7.56	0.00	4448.00
chr8	8233762	8234810	1048	1048	0.00	78.00	32.83	32.00	34401.00
chr2	175671113	175672148	1035	1035	0.00	0.00	0.00	0.00	0.00
chr7	138984922	138985438	516	516	0.00	16.00	1.02	0.00	527.00
chr22	40816850	40817104	254	254	57.00	204.00	126.44	117.00	32117.00
chr19	14263120	14263249	129	129	579.00	762.00	660.52	663.00	85207.00
chr19	16962222	16962345	123	123	197.00	321.00	257.50	253.00	31672.00
chr1	109813838	109813918	80	80	650.00	903.00	754.14	738.00	60331.00
chr3	49898148	49898562	414	414	0.00	1205.00	472.85	717.00	195761.00
chr17	17131202	17131510	308	308	0.00	116.00	66.36	73.00	20439.00
chr1	21936067	21936139	72	72	315.00	423.00	364.86	366.50	26270.00
chr3	130424404	130424615	211	211	37.00	193.00	104.07	74.00	21958.00
chr12	56532710	56532797	87	87	87.00	197.00	156.07	174.00	13578.00
chr16	29888591	29888788	197	197	560.00	991.00	735.12	712.00	144818.00
chr2	114394588	114396196	1608	1608	0.00	211.00	43.55	30.00	70036.00
chr3	124180736	124180803	67	67	372.00	605.00	517.52	517.00	34674.00
chr9	111798485	111798660	175	175	185.00	305.00	237.09	236.00	41490.00
chr10	73847897	73848372	475	475	34.00	515.00	253.72	230.00	120515.00
chr22	21075585	21075706	121	121	1065.00	1772.00	1445.42	1467.00	174896.00
chr22	20920753	20921104	351	351	50.00	195.00	114.70	110.00	40258.00
chr9	140953020	140953185	165	165	4.00	31.00	20.33	20.00	3354.00
chr22	41620970	41621075	105	105	154.00	256.00	203.05	202.00	21320.00
chr11	6243671	6243839	168	168	43.00	93.00	71.09	74.00	11943.00
chr15	74704225	74704353	128	128	93.00	344.00	206.58	191.50	26442.00
chr3	48719780	48719985	205	205	106.00	193.00	145.01	142.00	29728.00
chr1	222833247	222833348	101	101	48.00	208.00	100.32	97.00	10132.00
chr1	6583675	6584824	1149	1149	0.00	284.00	57.29	41.00	65825.00
chr11	126135857	126135976	119	119	338.00	519.00	437.71	432.00	52088.00
chr8	75156763	75157410	647	647	53.00	209.00	110.34	101.00	71389.00
chr15	83345212	83345389	177	177	190.00	363.00	270.51	259.00	47881.00
chr14	68031638	68032561	923	923	0.00	5.00	0.54	0.00	500.00
chr19	42479780	42479949	169	169	3451.00	5213.00	4251.02	4164.00	718422.00
chr16	31503329	31503407	78	78	404.00	800.00	616.71	631.00	48103.00
chr17	1564564	1564700	136	136	198.00	272.00	229.26	231.50	31180.00
chr16	58717858	58718082	224	224	0.00	38.00	3.41	0.00	764.00
chr14	71575320	71575763	443	443	31.00	264.00	152.39	142.00	67507.00
chr1	202934498	202934628	130	130	251.00	419.00	361.58	369.00	47006.00
chr7	73118477	73118586	109	109	1641.00	1934.00	1792.35	1803.00	195366.00
chr19	13365908	13366073	165	165	45.00	112.00	76.73	78.00	12661.00
chr10	102265117	102265958	841	841	0.00	34.00	3.65	0.00	3073.00
chr9	139983320	139983457	137	137	175.00	336.00	256.52	259.00	35143.00
chr18	29206245	29206347	102	102	40.00	57.00	48.81	49.00	4979.00
chr12	120578662	120578827	165	165	15.00	44.00	30.85	34.00	5091.00
chr5	757516	758226	710	710	0.00	56.00	19.74	18.00	14018.00
chr8	21632483	21632567	84	84	32.00	58.00	43.38	39.50	3644.00
chr4	54011499	54011749	250	250	32.00	233.00	139.50	157.00	34874.00
chr8	141680613	141681365	752	752	0.00	44.00	12.94	16.00	9731.00
chr11	57367351	57367850	499	499	124.00	294.00	199.65	195.00	99623.00
chr12	63980009	63980784	775	775	0.00	20.00	5.99	3.00	4646.00
chr9	140057042	140057203	161	161	0.00	2665.00	2261.82	2466.00	364153.00
chr2	7055953	7056098	145	145	68.00	192.00	123.48	112.00	17905.00
chr12	52387768	52389043	1275	1275	0.00	325.00	156.35	142.00	199345.00
chr19	50104931	50105175	244	244	31.00	184.00	90.38	85.00	22052.00
chr19	5218430	5218543	113	113	343.00	519.00	459.82	478.00	51960.00
chr16	29898969	29899138	169	169	328.00	510.00	396.96	389.00	67086.00
chr7	99030900	99031041	141	141	16.00	43.00	25.55	19.00	3603.00
chr17	36692926	36693212	286	286	0.00	30.00	11.21	15.00	3206.00
chr15	73857770	73859335	1565	1565	0.00	107.00	19.95	9.00	31222.00
chr6	44104085	44104176	91	91	110.00	252.00	165.09	159.00	15023.00
chr1	21938518	21938602	84	84	434.00	662.00	575.57	589.50	48348.00
chr19	13423482	13423595	113	113	18.00	38.00	29.85	31.00	3373.00
chr16	70292882	70293089	207	207	818.00	1514.00	1264.80	1246.00	261813.00
chr18	61060641	61060782	141	141	72.00	126.00	93.84	94.00	13232.00
chr16	22269814	22270016	202	202	7.00	43.00	20.74	23.00	4189.00
chr1	21554423	21554534	111	111	61.00	123.00	99.01	109.00	10990.00
chr9	140057255	140057455	200	200	0.00	3052.00	1802.78	2152.00	360555.00
chr7	1488255	1488397	142	142	1.00	36.00	15.68	7.00	2226.00
chr14	100166351	100166438	87	87	861.00	1129.00	970.51	950.00	84434.00
chr9	101065522	101065705	183	183	571.00	934.00	770.30	803.00	140965.00
chr5	68411752	68412041	289	289	61.00	214.00	122.69	116.00	35457.00
chr1	2452539	2452754	215	215	17.00	154.00	86.50	85.00	18598.00
chr1	21564626	21564737	111	111	23.00	49.00	35.83	39.00	3977.00
chr13	42037713	42039066	1353	1353	0.00	36.00	2.68	0.00	3629.00
chr2	114350236	114350443	207	207	0.00	1.00	0.48	0.00	100.00
chr1	21939668	21939722	54	54	429.00	589.00	510.17	517.00	27549.00
chr9	139353895	139354007	112	112	55.00	94.00	73.29	68.00	8208.00
chr7	102176367	102176618	251	251	0.00	28.00	12.02	15.00	3017.00
chr3	51411753	51412018	265	265	0.00	241.00	78.05	45.00	20682.00
chr17	73888091	73888266	175	175	14.00	40.00	27.49	31.00	4811.00
chr13	103297258	103297435	177	177	0.00	46.00	11.57	14.00	2048.00
chr15	63922664	63922834	170	170	134.00	322.00	189.69	178.00	32247.00
chr3	33400774	33400849	75	75	161.00	290.00	239.33	247.00	17950.00
chr22	50671744	50671955	211	211	0.00	70.00	39.75	49.00	8388.00
chr1	21190968	21191205	237	237	350.00	604.00	471.27	468.00	111690.00
chr5	14481649	14481727	78	78	160.00	365.00	220.47	194.00	17197.00
chr15	101605556	101606410	854	854	0.00	119.00	49.87	50.00	42591.00
chr17	80040402	80040554	152	152	589.00	917.00	825.60	830.50	125491.00
chr2	132269293	132270897	1604	1604	0.00	59.00	12.23	7.00	19621.00
chr11	1778553	1778786	233	233	3995.00	7008.00	5466.31	5492.00	1273651.00
chr11	1469616	1469808	192	192	2.00	24.00	13.58	17.00	2607.00
chr12	120138549	120138630	81	81	160.00	357.00	248.46	224.00	20125.00
chr7	901016	901101	85	85	221.00	383.00	280.51	270.00	23843.00
chr19	13372263	13372424	161	161	79.00	199.00	122.78	121.00	19768.00
chr17	40843154	40843311	157	157	277.00	605.00	444.80	453.00	69833.00
chr17	80039476	80039719	243	243	497.00	824.00	637.77	623.00	154978.00
chr17	16681109	16687365	6256	6256	0.00	383.00	25.44	6.00	159140.00
chr1	116935475	116935610	135	135	1795.00	2221.00	2005.21	2026.00	270703.00
chr6	128294808	128294972	164	164	115.00	220.00	175.07	180.50	28712.00
chr5	109189927	109190617	690	690	0.00	0.00	0.00	0.00	0.00
chr15	40757533	40757634	101	101	42.00	87.00	63.84	64.00	6448.00
chr2	220164706	220164981	275	275	690.00	1858.00	1208.54	1187.00	332349.00
chr3	164905164	164908639	3475	3475	0.00	275.00	52.30	26.00	181747.00
chr11	60699157	60699356	199	199	173.00	775.00	564.73	542.00	112382.00
chr2	96680301	96680717	416	416	0.00	0.00	0.00	0.00	0.00
chr17	40845314	40845554	240	240	246.00	511.00	370.29	366.00	88869.00
chr12	125264513	125265391	878	878	0.00	28.00	9.55	7.00	8381.00
chr1	156623704	156624158	454	454	0.00	24.00	8.04	0.00	3650.00
chr6	108370456	108370622	166	166	506.00	750.00	619.20	608.50	102788.00
chr11	19180486	19180587	101	101	10.00	117.00	66.25	66.00	6691.00
chr19	42489069	42489338	269	269	922.00	1475.00	1154.23	1136.00	310487.00
chr2	198274493	198274731	238	238	22.00	210.00	129.97	144.00	30932.00
chr6	47220991	47221257	266	266	176.00	344.00	252.22	245.00	67091.00
chr19	40872679	40872822	143	143	2319.00	3448.00	2948.76	2977.00	421673.00
chr19	54693278	54693627	349	349	0.00	221.00	72.55	66.00	25320.00
chr12	81929	82174	245	245	0.00	49.00	26.47	35.00	6485.00
chr21	45513943	45514114	171	171	159.00	316.00	243.90	251.00	41707.00
chr3	124201630	124201747	117	117	0.00	977.00	705.11	868.00	82498.00
