#chrom	start	end	size	num_data	min	max	mean	median	sum
chr18	3694076	3700673	6597	6597	0.00	132.00	3.83	0.00	25296.00
chr12	39698622	39698740	118	118	85.00	244.00	152.50	149.00	17995.00
chr3	17056199	17056544	345	345	0.00	52.00	17.45	14.00	6021.00
chr18	19358063	19358130	67	67	17.00	36.00	23.76	17.00	1592.00
chr8	983340	983799	459	459	0.00	0.00	0.00	0.00	0.00
chr19	13339877	13341023	1146	1146	0.00	25.00	1.45	0.00	1665.00
chr6	151773624	151773721	97	97	0.00	0.00	0.00	0.00	0.00
chr14	24686065	24686429	364	364	25.00	2000.00	1533.95	1743.50	558359.00
chr12	57178636	57178800	164	164	20.00	101.00	58.99	50.00	9675.00
chr19	13337665	13337737	72	72	9.00	18.00	15.25	18.00	1098.00
chr1	153642646	153642706	60	60	73.00	126.00	108.50	114.00	6510.00
chr7	158243836	158244365	529	529	0.00	0.00	0.00	0.00	0.00
chr1	182808477	182808591	114	114	0.00	63.00	21.88	4.00	2494.00
chr11	70407472	70407745	273	273	0.00	0.00	0.00	0.00	0.00
chr17	77223847	77224037	190	190	0.00	0.00	0.00	0.00	0.00
chr8	121457307	121457378	71	71	0.00	124.00	80.23	92.00	5696.00
chr7	101148640	101148738	98	98	0.00	0.00	0.00	0.00	0.00
chr1	234195282	234195479	197	197	0.00	0.00	0.00	0.00	0.00
chr10	116894789	116895609	820	820	0.00	3.00	0.37	0.00	303.00
chr5	43700220	43700339	119	119	134.00	245.00	205.97	206.00	24511.00
chr14	104381402	104381526	124	124	2428.00	4561.00	3810.99	3977.00	472563.00
chr2	183622418	183622552	134	134	142.00	333.00	251.69	248.00	33726.00
chr7	157637593	157637734	141	141	0.00	0.00	0.00	0.00	0.00
chr7	100240745	100240949	204	204	106.00	547.00	365.42	368.00	74546.00
chr9	68272817	68273041	224	224	0.00	0.00	0.00	0.00	0.00
chr1	54502282	54502391	109	109	1531.00	2292.00	1790.59	1723.00	195174.00
chr12	56119904	56120045	141	141	4471.00	5309.00	4834.81	4823.00	681708.00
chr1	204624352	204624481	129	129	0.00	0.00	0.00	0.00	0.00
chr8	48401552	48401786	234	234	0.00	0.00	0.00	0.00	0.00
chr12	130973967	130974226	259	259	0.00	0.00	0.00	0.00	0.00
chr10	51565182	51565296	114	114	9.00	108.00	50.58	28.50	5766.00
chr1	161127406	161127483	77	77	804.00	1244.00	935.57	883.00	72039.00
chr6	33407495	33407947	452	452	0.00	30.00	6.64	0.00	3000.00
chr12	96414862	96414915	53	53	5.00	27.00	11.49	9.00	609.00
chr6	166265710	166267024	1314	1314	0.00	0.00	0.00	0.00	0.00
chr2	201681828	201681964	136	136	82.00	169.00	133.74	133.00	18189.00
chr14	90178862	90179024	162	162	0.00	19.00	11.52	19.00	1866.00
chr12	112847209	112847378	169	169	10.00	66.00	39.19	35.00	6623.00
chr3	150964599	150964917	318	318	0.00	0.00	0.00	0.00	0.00
chr11	118886518	118886649	131	131	121.00	14121.00	6451.03	6068.00	845085.00
chr17	40963672	40963815	143	143	191.00	396.00	304.77	304.00	43582.00
chr18	3277250	3277412	162	162	822.00	1297.00	1026.86	1018.50	166352.00
chr5	10250408	10250557	149	149	0.00	69.00	35.68	33.00	5316.00
chr12	46636982	46637097	115	115	0.00	0.00	0.00	0.00	0.00
chr3	139102139	139102277	138	138	0.00	43.00	23.12	22.00	3191.00
chr9	140791269	140791603	334	334	0.00	0.00	0.00	0.00	0.00
chr19	8386191	8386263	72	72	43.00	1030.00	471.79	518.00	33969.00
chr12	41337796	41337972	176	176	136.00	304.00	197.20	176.00	34707.00
chr17	41151878	41152197	319	319	16.00	18166.00	6270.52	9391.00	2000296.00
chr8	1566660	1566775	115	115	0.00	0.00	0.00	0.00	0.00
chr14	39530968	39531075	107	107	2.00	11.00	4.50	3.00	481.00
chr14	50053002	50053106	104	104	165.00	18392.00	7126.63	6711.00	741170.00
chr16	50353797	50353941	144	144	604.00	750.00	673.90	677.50	97042.00
chr16	46711226	46711363	137	137	0.00	123.00	45.66	59.00	6256.00
chr1	26231154	26231229	75	75	2455.00	4947.00	3692.39	3749.00	276929.00
chr6	36944974	36945026	52	52	876.00	1114.00	1008.46	1026.50	52440.00
chr6	31807319	31807520	201	201	97.00	3422.00	1614.13	1611.00	324440.00
chr9	88190155	88190390	235	235	44.00	248.00	154.53	162.00	36315.00
chr17	8283113	8283254	141	141	13709.00	18361.00	16327.07	16606.00	2302117.00
chr1	176145045	176145143	98	98	0.00	30.00	18.58	30.00	1821.00
chr19	51164998	51165939	941	941	67.00	371.00	240.09	251.00	225924.00
chr1	117957334	117957453	119	119	36.00	72.00	57.97	62.00	6899.00
chr7	70963377	70963706	329	329	0.00	0.00	0.00	0.00	0.00
chr1	162470702	162470894	192	192	0.00	45.00	20.58	13.00	3952.00
chr8	10325951	10326780	829	829	0.00	34.00	4.14	0.00	3434.00
chr3	136047599	136047699	100	100	190.00	628.00	329.52	278.00	32952.00
chr6	27342972	27343027	55	55	0.00	0.00	0.00	0.00	0.00
chr14	24587263	24587364	101	101	69.00	140.00	96.60	92.00	9757.00
chr12	69981284	69981396	112	112	13.00	176.00	103.26	88.00	11565.00
chr6	44214830	44215056	226	226	0.00	379.00	93.65	0.00	21164.00
chr18	77733338	77733903	565	565	3.00	2194.00	889.18	1019.00	502389.00
chr8	1332671	1332837	166	166	0.00	0.00	0.00	0.00	0.00
chr7	140406362	140406444	82	82	36.00	1692.00	671.38	614.00	55053.00
chr7	54825187	54825287	100	100	515.00	856.00	785.87	826.00	78587.00
chr4	83996449	83996942	493	493	0.00	594.00	251.33	234.00	123907.00
chr5	74046403	74046492	89	89	6.00	74.00	33.12	37.00	2948.00
chr1	62166605	62166697	92	92	400.00	535.00	463.93	463.00	42682.00
chr6	133135686	133135752	66	66	18.00	11262.00	3700.39	486.50	244226.00
chr6	30688117	30688340	223	223	11.00	470.00	271.77	323.00	60604.00
chr1	205737285	205737743	458	458	176.00	540.00	352.30	356.00	161352.00
chr16	19516202	19516414	212	212	154.00	750.00	393.46	323.00	83413.00
chr2	55461254	55461340	86	86	17773.00	21390.00	19493.85	19336.00	1676471.00
chr12	45108414	45108524	110	110	0.00	39.00	17.17	18.00	1889.00
chr8	1337494	1337699	205	205	0.00	0.00	0.00	0.00	0.00
chr15	82821159	82821339	180	180	96.00	18122.00	7813.55	6710.00	1406439.00
chr6	75950016	75950101	85	85	3868.00	6006.00	5200.99	5474.00	442084.00
chr11	133786960	133787104	144	144	0.00	0.00	0.00	0.00	0.00
chr17	37006056	37006467	411	411	0.00	7847.00	1334.84	95.00	548621.00
chr15	83205502	83205682	180	180	49.00	14591.00	5332.92	4059.50	959926.00
chr12	2741650	2742001	351	351	0.00	0.00	0.00	0.00	0.00
chr8	82598486	82598555	69	69	0.00	22.00	7.78	0.00	537.00
chr11	61327706	61327983	277	277	0.00	0.00	0.00	0.00	0.00
chr12	32866142	32866305	163	163	0.00	70.00	22.08	35.00	3599.00
chr1	54506428	54506513	85	85	600.00	2447.00	2098.25	2197.00	178351.00
chr14	68162346	68162467	121	121	0.00	105.00	48.16	64.00	5827.00
chr5	81572167	81572337	170	170	4.00	23756.00	12864.31	15718.50	2186932.00
chr12	69980049	69980124	75	75	7.00	81.00	53.51	54.00	4013.00
chr13	42742814	42742954	140	140	0.00	0.00	0.00	0.00	0.00
chr1	54678173	54678331	158	158	148.00	354.00	244.46	225.00	38625.00
chr22	48230646	48231072	426	426	0.00	0.00	0.00	0.00	0.00
chr10	105156054	105156261	207	207	0.00	2957.00	487.36	18.00	100884.00
chr22	48197018	48197232	214	214	0.00	0.00	0.00	0.00	0.00
chr9	140899136	140899908	772	772	0.00	5.00	1.74	0.00	1344.00
chr5	85915169	85915316	147	147	7.00	13289.00	10425.27	10817.00	1532514.00
chr2	1872090	1872390	300	300	0.00	0.00	0.00	0.00	0.00
chr19	41052157	41052922	765	765	0.00	69.00	9.05	9.00	6927.00
chr3	186501323	186501791	468	468	0.00	186.00	13.39	0.00	6266.00
chr7	713588	713686	98	98	0.00	0.00	0.00	0.00	0.00
chr6	33243573	33243660	87	87	22399.00	29301.00	25846.76	25630.00	2248668.00
chr4	146025537	146025667	130	130	0.00	44.00	33.62	44.00	4371.00
chr4	144464349	144464810	461	461	0.00	244.00	49.60	4.00	22864.00
chr13	29233271	29233324	53	53	119.00	891.00	506.58	479.00	26849.00
chr18	10530766	10530834	68	68	53.00	95.00	83.44	92.00	5674.00
chr2	141027810	141027915	105	105	53.00	103.00	69.68	69.00	7316.00
chr15	77344726	77344810	84	84	991.00	1468.00	1177.01	1121.00	98869.00
chr5	56469893	56470038	145	145	0.00	26.00	12.01	9.00	1742.00
chr18	56825836	56826060	224	224	68.00	1363.00	652.23	663.00	146099.00
chr16	46696894	46697074	180	180	83.00	248.00	143.30	134.00	25794.00
chr10	116734087	116734144	57	57	25.00	40.00	34.46	36.00	1964.00
chr1	153964540	153964768	228	228	19.00	11468.00	1801.28	125.00	410692.00
chr18	35039659	35039939	280	280	0.00	0.00	0.00	0.00	0.00
chr16	15179495	15179555	60	60	20.00	37.00	34.45	37.00	2067.00
chr17	7760002	7760161	159	159	23.00	2149.00	1327.75	1553.00	211113.00
chr6	55364033	55364097	64	64	0.00	5.00	4.31	5.00	276.00
chr1	94972093	94972198	105	105	171.00	345.00	261.78	258.00	27487.00
chr8	1246664	1248453	1789	1789	0.00	0.00	0.00	0.00	0.00
chr9	95005497	95005593	96	96	8.00	177.00	97.31	100.00	9342.00
chr7	158071358	158071545	187	187	0.00	0.00	0.00	0.00	0.00
chr5	81573511	81573671	160	160	9860.00	27529.00	20727.42	22094.50	3316388.00
chr12	6979428	6980098	670	670	24.00	8258.00	4109.54	4504.00	2753390.00
chr11	61303993	61304727	734	734	0.00	9.00	2.48	0.00	1818.00
chr16	84733622	84733717	95	95	0.00	86.00	54.89	58.00	5215.00
chr3	36366843	36366990	147	147	0.00	0.00	0.00	0.00	0.00
chr12	124841468	124843196	1728	1728	0.00	13.00	1.29	0.00	2222.00
chr3	107938256	107938419	163	163	51.00	161.00	97.60	110.00	15909.00
chr17	77408582	77409029	447	447	0.00	0.00	0.00	0.00	0.00
chr16	15552927	15553391	464	464	0.00	48.00	16.09	19.00	7467.00
chr10	51632928	51633033	105	105	11.00	31.00	22.69	24.00	2382.00
chr2	10929022	10929107	85	85	238.00	389.00	296.24	289.00	25180.00
chr11	812759	812874	115	115	190.00	12237.00	5508.19	5175.00	633442.00
chr6	30587269	30587378	109	109	247.00	309.00	275.11	274.00	29987.00
chr7	76164482	76164642	160	160	0.00	21.00	10.89	17.00	1743.00
chr15	77345118	77345271	153	153	884.00	1050.00	948.31	947.00	145092.00
chr17	31704508	31704748	240	240	0.00	0.00	0.00	0.00	0.00
chr12	122248312	122248427	115	115	0.00	13.00	8.26	12.00	950.00
chr12	49663630	49663759	129	129	273.00	949.00	686.78	748.00	88595.00
chr7	108137926	108138021	95	95	94.00	150.00	119.62	119.00	11364.00
chr4	144933121	144933482	361	361	0.00	0.00	0.00	0.00	0.00
