#chrom	start	end	size	num_data	min	max	mean	median	sum
chr22	35719488	35719623	135	135	444.00	611.00	555.15	567.00	74945.00
chr12	121678738	121679829	1091	1091	0.00	52.00	24.30	24.00	26511.00
chr14	23820960	23821064	104	104	4164.00	4901.00	4517.16	4535.50	469785.00
chr1	32205710	32205779	69	69	1164.00	1492.00	1329.83	1339.00	91758.00
chr3	33420176	33420326	150	150	13.00	766.00	281.91	31.00	42286.00
chr9	114820707	114820966	259	259	79.00	196.00	116.47	112.00	30166.00
chr15	41865876	41866023	147	147	56.00	1729.00	1419.02	1498.00	208596.00
chr19	55554308	55554637	329	329	0.00	18.00	6.05	6.00	1990.00
chr1	116933403	116933513	110	110	2323.00	2982.00	2683.44	2706.00	295178.00
chr19	15374230	15374359	129	129	93.00	230.00	174.84	172.00	22555.00
chr12	56090682	56090852	170	170	194.00	369.00	293.14	304.00	49834.00
chr14	69445668	69445876	208	208	96.00	360.00	230.04	237.50	47848.00
chr12	57603474	57603651	177	177	794.00	1052.00	922.22	919.00	163233.00
chr22	32897492	32898946	1454	1454	5.00	150.00	86.97	90.00	126460.00
chr16	16367702	16367764	62	62	4.00	457.00	231.84	244.50	14374.00
chr19	5245786	5246056	270	270	190.00	392.00	284.55	277.00	76828.00
chr16	74345440	74345829	389	389	0.00	10.00	3.24	4.00	1262.00
chr6	107096899	107097076	177	177	64.00	189.00	113.06	123.00	20011.00
chr1	29641883	29642019	136	136	240.00	352.00	287.90	285.00	39154.00
chr8	97342440	97342509	69	69	549.00	765.00	677.64	687.00	46757.00
chr8	68116914	68117054	140	140	146.00	266.00	207.48	209.00	29047.00
chr22	22037470	22037546	76	76	132.00	189.00	169.78	173.00	12903.00
chr22	50682147	50683420	1273	1273	4.00	198.00	106.55	104.00	135642.00
chr20	44048971	44049069	98	98	560.00	672.00	624.98	629.50	61248.00
chr1	36904356	36904511	155	155	114.00	325.00	186.37	158.00	28887.00
chr12	71054719	71054877	158	158	219.00	356.00	279.04	275.00	44088.00
chr15	50654364	50655515	1151	1151	0.00	90.00	18.99	13.00	21862.00
chr2	234198499	234198620	121	121	95.00	226.00	158.36	162.00	19162.00
chr9	128001699	128001812	113	113	959.00	1222.00	1087.72	1101.00	122912.00
chr8	38272296	38272419	123	123	274.00	382.00	328.25	325.00	40375.00
chr11	73068069	73068179	110	110	209.00	273.00	229.61	230.50	25257.00
chr16	28123137	28123327	190	190	579.00	931.00	773.94	771.00	147049.00
chr12	49424062	49424222	160	160	36.00	107.00	68.86	69.00	11018.00
chr19	50302885	50303023	138	138	826.00	1102.00	951.62	947.50	131324.00
chr19	42480567	42480718	151	151	8759.00	10808.00	9888.14	10151.00	1493109.00
chr3	197904395	197905301	906	906	0.00	67.00	15.83	8.00	14342.00
chr13	100189992	100190117	125	125	343.00	456.00	404.45	406.00	50556.00
chr19	14268062	14268272	210	210	412.00	600.00	501.32	494.00	105277.00
chr10	93786886	93787057	171	171	147.00	225.00	186.98	187.00	31974.00
chr1	109808726	109808828	102	102	449.00	772.00	561.93	551.50	57317.00
chr4	134075461	134075520	59	59	334.00	442.00	397.41	400.00	23447.00
chr1	22052268	22053864	1596	1596	0.00	66.00	27.21	27.00	43431.00
chr9	140056855	140056968	113	113	2665.00	3997.00	3448.20	3538.00	389647.00
chr19	42482087	42482224	137	137	6440.00	9847.00	8137.58	8292.00	1114848.00
chr19	4556962	4557025	63	63	1321.00	1472.00	1396.17	1392.00	87959.00
chr19	14266921	14267013	92	92	625.00	876.00	741.04	721.50	68176.00
chr22	42273851	42274127	276	276	9.00	1525.00	865.83	1239.00	238970.00
chr1	205549788	205550049	261	261	130.00	811.00	465.17	431.00	121409.00
chr1	110765585	110766522	937	937	264.00	632.00	414.72	404.00	388592.00
chr19	55553595	55554158	563	563	0.00	41.00	18.45	19.00	10385.00
chr7	150929881	150931360	1479	1479	32.00	237.00	100.38	91.00	148465.00
chr3	124215157	124215260	103	103	768.00	1337.00	1123.71	1148.00	115742.00
chr16	58220658	58220760	102	102	153.00	250.00	211.95	217.00	21619.00
chr3	10381925	10382033	108	108	417.00	667.00	569.76	593.00	61534.00
chr10	11356101	11356221	120	120	202.00	329.00	253.87	244.00	30464.00
chr22	42294652	42294785	133	133	1656.00	2170.00	1964.67	2005.00	261301.00
chr1	2005531	2005714	183	183	30.00	135.00	64.22	64.00	11753.00
chr12	113722522	113722576	54	54	110.00	144.00	129.33	132.50	6984.00
chr9	131502198	131502398	200	200	15.00	1344.00	1095.29	1146.00	219058.00
chr19	40873602	40873786	184	184	3550.00	5214.00	4553.33	4701.50	837813.00
chr2	220162606	220162825	219	219	1111.00	2023.00	1424.27	1332.00	311915.00
chr16	28270027	28270355	328	328	14.00	79.00	43.72	47.50	14341.00
chr4	3225718	3225858	140	140	173.00	335.00	264.01	276.00	36962.00
chr17	44127898	44128070	172	172	129.00	221.00	171.45	171.00	29490.00
chr3	47462043	47462262	219	219	114.00	553.00	254.33	235.00	55698.00
chr6	99873090	99873182	92	92	47.00	376.00	201.00	181.50	18492.00
chr7	142561723	142562504	781	781	304.00	832.00	538.59	495.00	420638.00
chr1	159169540	159169666	126	126	3218.00	4995.00	4401.90	4551.00	554640.00
chr19	7606869	7606953	84	84	230.00	300.00	272.21	270.00	22866.00
chr16	2811561	2818298	6737	6737	10.00	1323.00	486.67	365.00	3278689.00
chr3	47450652	47450807	155	155	92.00	194.00	151.36	150.00	23461.00
chr11	118403631	118403922	291	291	336.00	574.00	472.26	472.00	137427.00
chr1	205555161	205555335	174	174	654.00	820.00	734.89	732.50	127870.00
chr12	125603186	125603311	125	125	194.00	287.00	236.46	235.00	29557.00
chr11	86658288	86659498	1210	1210	17.00	127.00	62.09	61.00	75125.00
chr22	37764946	37768745	3799	3799	0.00	1131.00	450.36	417.00	1710919.00
chr10	46345664	46346215	551	551	0.00	52.00	23.37	20.00	12875.00
chr22	33673045	33673241	196	196	791.00	1414.00	1034.53	959.00	202767.00
chr9	140042599	140042666	67	67	0.00	252.00	202.06	211.00	13538.00
chr3	48717233	48717320	87	87	333.00	412.00	378.24	376.00	32907.00
chr11	60681600	60681740	140	140	22.00	234.00	98.64	77.00	13810.00
chr10	93784512	93784724	212	212	89.00	143.00	117.05	114.00	24814.00
chr12	7289424	7290372	948	948	0.00	1526.00	324.04	10.00	307187.00
chr3	132387062	132387526	464	464	3.00	40.00	17.65	18.00	8188.00
chr16	2335442	2335647	205	205	502.00	801.00	679.96	695.00	139392.00
chr16	1794782	1797276	2494	2494	1.00	1130.00	129.72	49.00	323525.00
chr16	3786036	3786204	168	168	104.00	179.00	143.86	143.00	24168.00
chr9	141131209	141131766	557	557	0.00	16.00	4.16	0.00	2315.00
chr14	92965028	92966015	987	987	5.00	98.00	39.56	30.00	39043.00
chr19	54692070	54692200	130	130	496.00	1339.00	863.69	721.50	112280.00
chr15	43866006	43866230	224	224	179.00	466.00	303.92	279.00	68078.00
chr3	40231316	40231954	638	638	168.00	441.00	343.36	362.00	219063.00
chr3	50148937	50149455	518	518	21.00	72.00	39.57	32.00	20497.00
chr4	81117505	81117755	250	250	39.00	114.00	69.86	63.00	17466.00
chr10	46740404	46740638	234	234	0.00	14.00	5.47	7.00	1281.00
chr3	124210169	124210271	102	102	839.00	1092.00	970.45	969.50	98986.00
chr11	107488830	107488932	102	102	389.00	546.00	465.25	462.00	47455.00
chr9	130591965	130592106	141	141	115.00	180.00	151.44	152.00	21353.00
chr1	20981932	20982027	95	95	816.00	1003.00	903.09	907.00	85794.00
chr12	75875613	75875859	246	246	70.00	173.00	124.29	132.00	30575.00
chr22	32046684	32046764	80	80	62.00	95.00	79.83	81.00	6386.00
chr11	70331418	70331658	240	240	19.00	231.00	108.31	106.00	25994.00
chr14	51079976	51080069	93	93	1075.00	1244.00	1162.94	1167.00	108153.00
chr17	80041077	80041301	224	224	708.00	1808.00	1164.70	963.50	260893.00
chr7	158540884	158540971	87	87	405.00	533.00	486.98	499.00	42367.00
chr1	21553651	21553719	68	68	223.00	282.00	247.60	246.00	16837.00
chr2	219206256	219206349	93	93	246.00	389.00	336.70	324.00	31313.00
chr17	18444211	18445242	1031	1031	0.00	106.00	35.06	28.00	36150.00
chr12	57599340	57599460	120	120	520.00	691.00	587.72	591.50	70526.00
chr11	64417919	64418110	191	191	637.00	823.00	721.03	711.00	137716.00
chr19	3274926	3275650	724	724	6.00	53.00	18.28	15.00	13235.00
chr16	18532086	18532305	219	219	784.00	1441.00	1119.73	1113.00	245221.00
chr17	3776702	3776756	54	54	1289.00	1490.00	1386.96	1374.50	74896.00
chr1	116932670	116933033	363	363	12.00	3167.00	1562.36	2601.00	567135.00
chr16	1505731	1505796	65	65	313.00	395.00	353.06	355.00	22949.00
chr1	9794029	9794200	171	171	3506.00	4081.00	3830.53	3860.00	655021.00
chr10	73579221	73579379	158	158	8522.00	12032.00	9930.04	10123.50	1568947.00
chr11	6411684	6412146	462	462	49.00	298.00	186.30	184.00	86072.00
chr1	159163212	159163350	138	138	2175.00	2724.00	2357.08	2338.00	325277.00
chr16	1816723	1816804	81	81	1427.00	1930.00	1698.93	1733.00	137613.00
chr7	91722399	91722630	231	231	22.00	163.00	114.10	118.00	26356.00
chr7	44281816	44281939	123	123	2020.00	2574.00	2307.56	2326.00	283830.00
chr2	220467189	220467297	108	108	91.00	139.00	112.93	110.50	12196.00
chr16	4494664	4494729	65	65	488.00	590.00	538.09	533.00	34976.00
chr15	34681844	34681986	142	142	13.00	435.00	271.93	288.50	38614.00
chr9	139995935	139996124	189	189	259.00	393.00	315.07	311.00	59549.00
chr3	180324040	180324160	120	120	151.00	273.00	230.91	241.00	27709.00
chr3	42678359	42681242	2883	2883	57.00	359.00	150.97	134.00	435233.00
chr7	131812776	131815333	2557	2557	0.00	223.00	119.22	122.00	304852.00
chr20	1585387	1585522	135	135	42.00	775.00	485.87	536.00	65593.00
chr3	126751229	126751442	213	213	339.00	511.00	423.00	424.00	90100.00
chr15	63920875	63921014	139	139	487.00	687.00	569.81	564.00	79204.00
chr16	2040128	2040202	74	74	320.00	412.00	371.62	380.00	27500.00
chr9	74324174	74324390	216	216	60.00	130.00	92.12	95.50	19899.00
chr20	44521858	44521950	92	92	523.00	747.00	622.02	616.00	57226.00
chr9	139911647	139911798	151	151	609.00	941.00	812.02	825.00	122615.00
chr9	140055507	140055649	142	142	1059.00	1892.00	1505.27	1617.00	213749.00
chr12	120148055	120148191	136	136	251.00	407.00	344.45	347.50	46845.00
chr12	50474280	50474372	92	92	296.00	434.00	368.68	365.00	33919.00
chr15	63125702	63125828	126	126	364.00	566.00	480.60	500.00	60555.00
chr9	20907148	20907241	93	93	134.00	190.00	157.91	153.00	14686.00
chr16	87874655	87874761	106	106	325.00	475.00	417.95	419.00	44303.00
chr2	162833269	162833460	191	191	0.00	1752.00	928.21	1430.00	177288.00
chr8	11704560	11704677	117	117	2141.00	2905.00	2467.72	2444.00	288723.00
chr15	63926931	63927087	156	156	270.00	480.00	347.07	352.00	54143.00
chr6	31668718	31668805	87	87	261.00	424.00	320.41	311.00	27876.00
chr7	148910792	148910906	114	114	45.00	130.00	94.44	97.00	10766.00
chr14	42355808	42357213	1405	1405	42.00	378.00	159.07	143.00	223490.00
chr10	88678928	88679226	298	298	79.00	190.00	121.56	114.00	36225.00
chr3	140998219	140998346	127	127	130.00	241.00	185.72	174.00	23587.00
chr1	144859758	144859998	240	240	304.00	654.00	486.28	515.00	116707.00
chr9	96054772	96055455	683	683	268.00	539.00	405.81	402.00	277166.00
chr19	7604803	7604944	141	141	188.00	257.00	217.23	215.00	30629.00
chr12	30906277	30907432	1155	1155	6.00	222.00	72.15	62.00	83335.00
chr9	131112762	131112854	92	92	267.00	513.00	393.77	361.50	36227.00
chr20	61981328	61982379	1051	1051	66.00	334.00	195.18	182.00	205135.00
chr7	38431348	38431618	270	270	799.00	1135.00	985.75	1001.50	266152.00
chr20	44521036	44521123	87	87	430.00	546.00	476.85	474.00	41486.00
chr11	64418726	64419108	382	382	276.00	646.00	444.94	443.00	169967.00
chr12	120148344	120150270	1926	1926	5.00	557.00	73.70	23.00	141953.00
chr12	6930971	6931066	95	95	23.00	986.00	490.14	535.00	46563.00
chr16	2339434	2339621	187	187	271.00	457.00	375.95	375.00	70302.00
chr2	27700083	27700187	104	104	40.00	85.00	69.48	76.00	7226.00
chr14	69805367	69805494	127	127	207.00	351.00	260.46	238.00	33079.00
chr12	9242497	9242619	122	122	850.00	1056.00	920.93	911.50	112353.00
chr3	58256658	58256791	133	133	395.00	578.00	477.93	457.00	63565.00
chr10	79744927	79745098	171	171	77.00	151.00	112.71	112.00	19274.00
chr1	159161725	159161866	141	141	1321.00	1590.00	1456.90	1470.00	205423.00
chr16	31085202	31085519	317	317	7.00	66.00	33.72	30.00	10690.00
chr1	171755018	171755218	200	200	115.00	185.00	150.68	153.00	30135.00
chr9	130988124	130989280	1156	1156	0.00	4142.00	393.07	17.00	454394.00
chr15	63127935	63127998	63	63	360.00	536.00	429.21	405.00	27040.00
chr19	1917676	1917821	145	145	0.00	357.00	273.63	298.00	39677.00
chr22	25315792	25315960	168	168	166.00	261.00	209.42	204.00	35183.00
chr2	207943790	207945085	1295	1295	31.00	193.00	120.24	124.00	155708.00
chr11	47330706	47330952	246	246	0.00	952.00	431.12	0.00	106055.00
chr3	142743978	142746095	2117	2117	0.00	406.00	47.73	34.00	101048.00
chr7	44839492	44839694	202	202	2.00	28.00	14.46	14.00	2920.00
chr22	31688260	31688471	211	211	3.00	279.00	120.34	109.00	25392.00
chr11	66333492	66333638	146	146	1448.00	1878.00	1616.84	1583.50	236058.00
chr9	131114916	131115026	110	110	400.00	547.00	478.38	473.00	52622.00
chr1	20206	21013	807	807	0.00	139.00	28.49	1.00	22993.00
chr11	108216469	108216635	166	166	71.00	107.00	87.82	87.50	14578.00
chr1	209778880	209779019	139	139	361.00	443.00	402.50	403.00	55948.00
chr1	202935876	202936026	150	150	265.00	410.00	354.92	372.00	53238.00
chr12	57600255	57600524	269	269	626.00	880.00	698.95	686.00	188017.00
chr19	15233503	15233615	112	112	208.00	326.00	262.00	267.00	29344.00
chr8	68115317	68115486	169	169	236.00	406.00	337.83	352.00	57094.00
chr19	13419229	13419342	113	113	29.00	63.00	46.00	44.00	5198.00
chr6	33266815	33267130	315	315	12.00	85.00	42.15	36.00	13277.00
chr16	89780611	89781646	1035	1035	3.00	79.00	31.12	28.00	32212.00
chr12	109964162	109964221	59	59	226.00	271.00	240.88	239.00	14212.00
chr22	24491893	24492045	152	152	80.00	210.00	135.22	132.00	20554.00
chr2	242592926	242593025	99	99	409.00	561.00	480.54	477.00	47573.00
chr1	21937944	21938074	130	130	954.00	1532.00	1261.17	1244.50	163952.00
chr2	223789173	223789313	140	140	540.00	891.00	735.84	720.00	103017.00
chr20	3772318	3772535	217	217	0.00	10.00	1.50	0.00	325.00
chr16	18531918	18532001	83	83	943.00	1394.00	1165.10	1185.00	96703.00
chr1	43396296	43396537	241	241	491.00	785.00	637.14	628.00	153550.00
chr2	100037960	100038115	155	155	91.00	184.00	145.17	152.00	22501.00
chr16	1500497	1500770	273	273	9.00	598.00	343.20	515.00	93693.00
chr19	40876016	40876144	128	128	4027.00	5369.00	4686.97	4767.00	599932.00
chr5	168112691	168112932	241	241	122.00	250.00	192.89	197.00	46486.00
chr2	127825738	127825831	93	93	1278.00	1728.00	1529.76	1514.00	142268.00
chr1	19232015	19234990	2975	2975	23.00	210.00	116.99	116.00	348042.00
chr16	1391129	1391196	67	67	437.00	586.00	510.12	497.00	34178.00
chr6	33410665	33411689	1024	1024	8.00	948.00	502.51	551.00	514571.00
chr9	95872033	95872266	233	233	4.00	14.00	9.06	10.00	2112.00
chr1	53378627	53378839	212	212	3.00	42.00	19.65	20.00	4166.00
chr2	80531276	80531693	417	417	42.00	297.00	202.25	228.00	84337.00
chr7	44286718	44286791	73	73	1315.00	1644.00	1538.89	1557.00	112339.00
chr7	157369304	157369471	167	167	1524.00	1957.00	1764.66	1784.00	294698.00
chr11	18755079	18755191	112	112	8.00	1255.00	858.76	1181.00	96181.00
chr6	86237979	86238080	101	101	568.00	758.00	666.91	660.00	67358.00
chr8	145000951	145001050	99	99	89.00	142.00	115.18	110.00	11403.00
chr19	45167680	45167966	286	286	14.00	78.00	40.36	39.00	11544.00
chr10	48930165	48930400	235	235	0.00	14.00	5.48	7.00	1288.00
chr16	87871450	87871547	97	97	519.00	733.00	654.55	672.00	63491.00
chr1	109815454	109815649	195	195	961.00	1518.00	1133.86	1094.00	221103.00
chr1	208215442	208215711	269	269	84.00	165.00	130.49	131.00	35103.00
chr2	260866	261451	585	585	0.00	61.00	29.05	33.00	16992.00
chr5	180481266	180481724	458	458	3.00	104.00	38.18	30.00	17487.00
chr7	73119479	73119631	152	152	0.00	2524.00	1102.57	38.00	167590.00
chr15	34677248	34677358	110	110	407.00	588.00	495.35	498.50	54488.00
chr16	57687114	57687247	133	133	220.00	333.00	285.59	299.00	37983.00
chr15	50649406	50649592	186	186	2.00	30.00	14.68	17.00	2731.00
chr22	21071995	21072066	71	71	2915.00	3399.00	3138.89	3098.00	222861.00
chr5	179200882	179201561	679	679	10.00	118.00	77.92	80.00	52911.00
chr10	98763824	98763979	155	155	340.00	688.00	538.07	549.00	83401.00
chr14	102963315	102963457	142	142	377.00	483.00	425.81	427.00	60465.00
chr1	21932558	21933138	580	580	0.00	2371.00	486.51	11.00	282176.00
chr16	28118842	28118998	156	156	651.00	920.00	812.44	818.00	126741.00
chr1	241767561	241767881	320	320	148.00	249.00	198.40	195.00	63488.00
chr11	66812063	66812184	121	121	297.00	466.00	397.64	405.00	48114.00
chr11	12248571	12248678	107	107	943.00	1282.00	1124.16	1131.00	120285.00
chr9	130588788	130588951	163	163	138.00	182.00	160.04	158.00	26086.00
chr22	21068915	21068988	73	73	2566.00	3387.00	3073.67	3103.00	224378.00
chr1	43424304	43424531	227	227	50.00	895.00	569.28	684.00	129227.00
chr14	105852021	105853670	1649	1649	17.00	363.00	74.71	64.00	123192.00
chr15	34823469	34823579	110	110	350.00	528.00	439.28	432.00	48321.00
chr11	171365	172282	917	917	0.00	66.00	19.04	20.00	17456.00
chr22	24493976	24494155	179	179	193.00	313.00	259.75	269.00	46496.00
chr15	79291060	79291167	107	107	875.00	1092.00	993.20	995.00	106272.00
chr16	2145904	2146194	290	290	3.00	36.00	17.23	20.00	4997.00
chr9	131503050	131503166	116	116	987.00	1440.00	1260.11	1295.00	146173.00
chr11	61301983	61302579	596	596	0.00	36.00	13.51	13.00	8049.00
chr22	25308609	25308719	110	110	61.00	109.00	81.88	78.50	9007.00
chr12	63977826	63979986	2160	2160	0.00	109.00	27.83	20.00	60121.00
chr19	46928844	46930933	2089	2089	6.00	909.00	452.45	470.00	945169.00
chr16	56969146	56969224	78	78	607.00	770.00	685.10	694.00	53438.00
chr17	40665787	40665996	209	209	8.00	3127.00	1616.65	2608.00	337880.00
chr9	131669435	131671600	2165	2165	75.00	859.00	382.92	367.00	829019.00
chr2	220164026	220164271	245	245	0.00	1724.00	531.26	1.00	130158.00
chr19	7589846	7590052	206	206	129.00	372.00	245.38	201.50	50548.00
chr6	91260186	91260268	82	82	222.00	285.00	251.71	255.00	20640.00
chr9	124543742	124543830	88	88	572.00	825.00	692.94	699.00	60979.00
chr12	54071005	54071170	165	165	2.00	23.00	13.56	15.00	2237.00
chr2	40443	41212	769	769	32.00	116.00	66.27	65.00	50958.00
chr11	67852159	67852747	588	588	2.00	89.00	31.15	16.00	18317.00
chr8	8233762	8234810	1048	1048	4.00	107.00	50.05	52.00	52449.00
chr2	175671113	175672148	1035	1035	0.00	34.00	14.24	15.00	14739.00
chr7	138984922	138985438	516	516	1.00	56.00	28.49	29.00	14699.00
chr22	40816850	40817104	254	254	178.00	312.00	236.13	227.00	59977.00
chr19	14263120	14263249	129	129	1121.00	1447.00	1296.84	1320.00	167292.00
chr19	16962222	16962345	123	123	308.00	452.00	384.25	377.00	47263.00
chr1	109813838	109813918	80	80	839.00	1139.00	985.46	995.50	78837.00
chr3	49898148	49898562	414	414	16.00	2297.00	1044.24	1701.00	432314.00
chr17	17131202	17131510	308	308	6.00	245.00	146.24	151.00	45042.00
chr1	21936067	21936139	72	72	646.00	1016.00	819.92	799.00	59034.00
chr3	130424404	130424615	211	211	90.00	168.00	128.69	126.00	27154.00
chr12	56532710	56532797	87	87	197.00	287.00	238.46	230.00	20746.00
chr16	29888591	29888788	197	197	1513.00	2056.00	1783.97	1766.00	351442.00
chr2	114394588	114396196	1608	1608	8.00	126.00	47.98	48.00	77151.00
chr3	124180736	124180803	67	67	357.00	435.00	398.06	401.00	26670.00
chr9	111798485	111798660	175	175	166.00	287.00	222.39	222.00	38918.00
chr10	73847897	73848372	475	475	47.00	1686.00	926.75	1148.00	440207.00
chr22	21075585	21075706	121	121	1763.00	2304.00	1928.37	1898.00	233333.00
chr22	20920753	20921104	351	351	143.00	414.00	263.31	247.00	92421.00
chr9	140953020	140953185	165	165	44.00	131.00	99.51	114.00	16419.00
chr22	41620970	41621075	105	105	208.00	324.00	261.42	250.00	27449.00
chr11	6243671	6243839	168	168	97.00	212.00	161.46	166.50	27126.00
chr15	74704225	74704353	128	128	459.00	741.00	613.81	632.00	78568.00
chr3	48719780	48719985	205	205	267.00	438.00	337.00	336.00	69085.00
chr1	222833247	222833348	101	101	195.00	297.00	241.49	238.00	24390.00
chr1	6583675	6584824	1149	1149	20.00	134.00	74.03	71.00	85066.00
chr11	126135857	126135976	119	119	523.00	686.00	606.66	618.00	72193.00
chr8	75156763	75157410	647	647	70.00	261.00	159.04	156.00	102897.00
chr15	83345212	83345389	177	177	442.00	614.00	510.41	506.00	90342.00
chr14	68031638	68032561	923	923	3.00	55.00	23.33	22.00	21533.00
chr19	42479780	42479949	169	169	8472.00	12193.00	10015.14	9896.00	1692558.00
chr16	31503329	31503407	78	78	708.00	801.00	756.81	753.50	59031.00
chr17	1564564	1564700	136	136	352.00	436.00	398.38	400.00	54180.00
chr16	58717858	58718082	224	224	23.00	70.00	44.63	44.00	9998.00
chr14	71575320	71575763	443	443	193.00	360.00	264.10	252.00	116995.00
chr1	202934498	202934628	130	130	365.00	513.00	411.26	392.50	53464.00
chr7	73118477	73118586	109	109	1826.00	2248.00	2091.07	2097.00	227927.00
chr19	13365908	13366073	165	165	135.00	203.00	166.10	167.00	27407.00
chr10	102265117	102265958	841	841	0.00	56.00	20.41	17.00	17162.00
chr9	139983320	139983457	137	137	151.00	277.00	223.33	218.00	30596.00
chr18	29206245	29206347	102	102	262.00	455.00	357.13	366.00	36427.00
chr12	120578662	120578827	165	165	70.00	179.00	115.31	108.00	19026.00
chr5	757516	758226	710	710	2.00	45.00	27.10	29.00	19243.00
chr8	21632483	21632567	84	84	55.00	86.00	68.90	71.00	5788.00
chr4	54011499	54011749	250	250	114.00	225.00	161.17	168.00	40292.00
chr8	141680613	141681365	752	752	18.00	102.00	55.83	56.00	41984.00
chr11	57367351	57367850	499	499	137.00	289.00	221.86	223.00	110710.00
chr12	63980009	63980784	775	775	0.00	43.00	15.78	14.00	12229.00
chr9	140057042	140057203	161	161	8.00	4824.00	3994.31	4260.00	643084.00
chr2	7055953	7056098	145	145	67.00	142.00	110.25	112.00	15986.00
chr12	52387768	52389043	1275	1275	25.00	653.00	380.70	379.00	485392.00
chr19	50104931	50105175	244	244	160.00	302.00	211.45	206.00	51593.00
chr19	5218430	5218543	113	113	643.00	1004.00	907.82	934.00	102584.00
chr16	29898969	29899138	169	169	725.00	1036.00	877.71	868.00	148333.00
chr7	99030900	99031041	141	141	21.00	60.00	36.50	36.00	5146.00
chr17	36692926	36693212	286	286	0.00	16.00	8.08	9.00	2312.00
chr15	73857770	73859335	1565	1565	0.00	170.00	62.45	60.00	97729.00
chr6	44104085	44104176	91	91	196.00	285.00	245.86	251.00	22373.00
chr1	21938518	21938602	84	84	994.00	1447.00	1246.39	1198.00	104697.00
chr19	13423482	13423595	113	113	30.00	53.00	42.25	42.00	4774.00
chr16	70292882	70293089	207	207	1422.00	2457.00	1947.50	1942.00	403132.00
chr18	61060641	61060782	141	141	274.00	447.00	370.23	375.00	52202.00
chr16	22269814	22270016	202	202	20.00	63.00	42.31	41.00	8546.00
chr1	21554423	21554534	111	111	112.00	252.00	167.17	150.00	18556.00
chr9	140057255	140057455	200	200	19.00	4458.00	3190.84	3951.00	638168.00
chr7	1488255	1488397	142	142	26.00	66.00	42.94	47.00	6097.00
chr14	100166351	100166438	87	87	1524.00	1708.00	1631.61	1630.00	141950.00
chr9	101065522	101065705	183	183	953.00	1400.00	1143.74	1133.00	209305.00
chr5	68411752	68412041	289	289	70.00	171.00	128.78	134.00	37218.00
chr1	2452539	2452754	215	215	74.00	182.00	127.52	137.00	27417.00
chr1	21564626	21564737	111	111	75.00	140.00	114.98	117.00	12763.00
chr13	42037713	42039066	1353	1353	1.00	81.00	29.51	26.00	39933.00
chr2	114350236	114350443	207	207	1.00	19.00	8.96	6.00	1855.00
chr1	21939668	21939722	54	54	1226.00	1391.00	1292.35	1288.50	69787.00
chr9	139353895	139354007	112	112	98.00	180.00	130.71	129.00	14640.00
chr7	102176367	102176618	251	251	7.00	29.00	16.59	16.00	4163.00
chr3	51411753	51412018	265	265	0.00	418.00	157.69	1.00	41788.00
chr17	73888091	73888266	175	175	76.00	160.00	128.70	132.00	22523.00
chr13	103297258	103297435	177	177	11.00	213.00	90.66	107.00	16047.00
chr15	63922664	63922834	170	170	326.00	567.00	409.81	399.00	69668.00
chr3	33400774	33400849	75	75	289.00	397.00	369.21	379.00	27691.00
chr22	50671744	50671955	211	211	82.00	147.00	120.16	123.00	25354.00
chr1	21190968	21191205	237	237	339.00	941.00	670.95	675.00	159016.00
chr5	14481649	14481727	78	78	331.00	445.00	385.04	397.00	30033.00
chr15	101605556	101606410	854	854	25.00	124.00	74.13	74.00	63306.00
chr17	80040402	80040554	152	152	1197.00	1930.00	1634.54	1647.00	248450.00
chr2	132269293	132270897	1604	1604	11.00	81.00	43.84	42.00	70316.00
chr11	1778553	1778786	233	233	3579.00	5056.00	4208.76	4178.00	980642.00
chr11	1469616	1469808	192	192	14.00	58.00	31.82	32.00	6110.00
chr12	120138549	120138630	81	81	323.00	461.00	394.33	370.00	31941.00
chr7	901016	901101	85	85	441.00	556.00	495.26	501.00	42097.00
chr19	13372263	13372424	161	161	98.00	172.00	139.34	147.00	22434.00
chr17	40843154	40843311	157	157	373.00	698.00	472.45	441.00	74174.00
chr17	80039476	80039719	243	243	904.00	1289.00	1108.51	1133.00	269367.00
chr17	16681109	16687365	6256	6256	0.00	291.00	97.05	98.00	607163.00
chr1	116935475	116935610	135	135	2568.00	3981.00	3418.09	3386.00	461442.00
chr6	128294808	128294972	164	164	286.00	492.00	387.16	380.00	63494.00
chr5	109189927	109190617	690	690	0.00	53.00	19.59	16.00	13520.00
chr15	40757533	40757634	101	101	50.00	258.00	174.83	168.00	17658.00
chr2	220164706	220164981	275	275	1444.00	2452.00	2026.28	2051.00	557228.00
chr3	164905164	164908639	3475	3475	7.00	365.00	127.67	97.00	443654.00
chr11	60699157	60699356	199	199	256.00	669.00	573.59	577.00	114144.00
chr2	96680301	96680717	416	416	0.00	37.00	17.74	17.00	7379.00
chr17	40845314	40845554	240	240	597.00	906.00	767.45	761.00	184187.00
chr12	125264513	125265391	878	878	5.00	65.00	32.17	32.00	28246.00
chr1	156623704	156624158	454	454	7.00	50.00	24.07	21.00	10929.00
chr6	108370456	108370622	166	166	272.00	533.00	396.90	412.00	65886.00
chr11	19180486	19180587	101	101	84.00	168.00	106.09	102.00	10715.00
chr19	42489069	42489338	269	269	1785.00	3484.00	2714.74	2938.00	730266.00
chr2	198274493	198274731	238	238	359.00	554.00	462.34	458.00	110037.00
